L/R,p_x,p_y,p_z,v_x,v_y,v_z,a_x,a_y,a_z,t
L,-0.1111004,0.8737583,0.0989559,-0.0683698,0.02510361,0.01024856,5.97688,-7.427574,-2.410186,75.0932
L,-0.1154806,0.882849,0.09646732,-0.1619072,0.3360234,-0.09198635,-3.457456,11.49263,-3.778944,75.12025
L,-0.1213984,0.8883889,0.09503163,-0.4541319,0.4251317,-0.1101749,-22.42533,6.838177,-1.395789,75.13329
L,-0.1239564,0.8899875,0.09437145,-0.1681426,0.1050809,-0.04339581,18.79899,-21.03797,4.389602,75.1485
L,-0.126366,0.8901173,0.09441572,-0.08864326,0.004773453,0.001628883,2.92372,-3.688971,1.655858,75.17569
L,-0.1300496,0.8910546,0.09341587,-0.2774762,0.07060884,-0.07531767,-14.22455,4.959296,-5.796286,75.18896
L,-0.1317618,0.8919622,0.09235723,-0.06078758,0.03221916,-0.03758337,7.692798,-1.362896,1.339629,75.21713
L,-0.1350629,0.8920803,0.09219792,-0.2230278,0.007981637,-0.01076333,-10.96141,-1.637557,1.81204,75.23193
L,-0.137147,0.8921635,0.09200816,-0.145613,0.005813566,-0.01325855,5.408801,-0.1514783,-0.1743359,75.24625
L,-0.1393535,0.8912008,0.09297053,-0.16139,-0.07041713,0.07039043,-1.15398,-5.575731,6.118325,75.25992
L,-0.1417049,0.8903168,0.09380651,-0.08768447,-0.03296364,0.03117304,2.749213,1.397013,-1.462806,75.28673
L,-0.1442696,0.8897969,0.09335446,-0.09265392,-0.01878187,-0.01633158,-0.1795357,0.5123574,-1.716242,75.31441
L,-0.1465966,0.8887485,0.09382485,-0.1577073,-0.07105174,0.03187967,-4.408828,-3.542459,3.267396,75.32916
L,-0.1480709,0.8881737,0.09406399,-0.1099205,-0.04285765,0.01782976,3.56286,2.102079,-1.047525,75.34258
L,-0.148584,0.8884637,0.09281924,-0.03577232,0.02021692,-0.08678264,5.169548,4.397506,-7.293488,75.35692
L,-0.1493277,0.8887798,0.09136815,-0.05221026,0.02219051,-0.1018737,-1.153402,0.1384811,-1.058896,75.37117
L,-0.1502547,0.8890809,0.08986393,-0.0354773,0.01152372,-0.05756529,0.640544,-0.4083287,1.696143,75.39729
L,-0.1526558,0.889478,0.08645754,-0.08476026,0.01401958,-0.1202482,-1.739261,0.08808202,-2.212162,75.42563
L,-0.1555432,0.890025,0.08175722,-0.1040289,0.01970734,-0.1693461,-0.694221,0.2049222,-1.768928,75.45338
L,-0.1589373,0.8896075,0.07734568,-0.1201715,-0.01478086,-0.1561936,-0.5715426,-1.22108,0.4656747,75.48163
L,-0.1623854,0.8886275,0.07408078,-0.2318898,-0.0659072,-0.2195677,-7.517008,-3.440057,-4.264158,75.49649
L,-0.1641287,0.8881826,0.07244841,-0.1239795,-0.03163999,-0.1160922,7.670292,2.435722,7.355065,75.51056
L,-0.1663808,0.887366,0.07063427,-0.1568498,-0.05687517,-0.126346,-2.28926,-1.757505,-0.7141251,75.52492
L,-0.168547,0.8866268,0.06886613,-0.08651058,-0.02952182,-0.07061362,2.809113,1.0924,2.225764,75.54996
L,-0.1767225,0.8828979,0.06365904,-0.5808011,-0.2649052,-0.3699203,-35.1343,-16.73111,-21.2748,75.56403
L,-0.1802652,0.881344,0.06126782,-0.1263177,-0.05540584,-0.08526167,16.20513,7.469939,10.14983,75.59207
L,-0.1882451,0.8701035,0.05614106,-0.5820487,-0.8198777,-0.373943,-33.22223,-55.72906,-21.04452,75.60579
L,-0.1919255,0.8657736,0.0536692,-0.248661,-0.2925379,-0.1670058,22.52463,35.6286,13.98128,75.62059
L,-0.1915409,0.8645225,0.04353506,0.02686197,-0.08736931,-0.7076725,19.25019,14.33468,-37.7752,75.6349
L,-0.1919659,0.8630551,0.03574467,-0.03112561,-0.1074459,-0.5704481,-4.246117,-1.470099,10.0482,75.64856
L,-0.1889552,0.8557635,0.02560076,0.2101315,-0.5089066,-0.7079783,16.83815,-28.01931,-9.598701,75.66289
L,-0.1872931,0.8499507,0.01740767,0.0627272,-0.2193754,-0.3092095,-5.561479,10.92385,15.04532,75.68939
L,-0.1802773,0.8405032,0.006265827,0.2514538,-0.3386122,-0.3993393,6.766074,-4.274783,-3.231263,75.71729
L,-0.174035,0.8334699,-0.005299698,0.2165673,-0.2440114,-0.4012484,-1.210332,3.282031,-0.06623358,75.74611
L,-0.1758512,0.8295996,-0.01128514,-0.1253528,-0.2671307,-0.4131247,-23.58745,-1.594894,-0.8192907,75.7606
L,-0.176485,0.8272312,-0.01494226,-0.024469,-0.09143962,-0.1411918,3.896004,6.784969,10.50171,75.7865
L,-0.1732424,0.8278288,-0.02335899,0.192313,0.03544259,-0.4991843,12.85704,7.525206,-21.23203,75.80336
L,-0.1717471,0.8271959,-0.02825916,0.06049021,-0.02560282,-0.1982333,-5.332802,-2.469551,12.17477,75.82808
L,-0.1788133,0.8265604,-0.03161506,-0.2408775,-0.02166165,-0.1143988,-10.27064,0.1343151,2.857085,75.85742
L,-0.1854177,0.8287262,-0.03469562,-0.2493974,0.08178478,-0.1163283,-0.321821,3.907473,-0.07287998,75.8839
L,-0.1918012,0.8306562,-0.03571267,-0.4716423,0.1425935,-0.07514467,-16.42057,4.492855,3.04285,75.89743
L,-0.1944741,0.8311931,-0.03694148,-0.1832332,0.03681109,-0.08423771,19.77111,-7.251629,-0.6233487,75.91202
L,-0.194955,0.8315591,-0.03693838,-0.03333223,0.02536687,0.0002148334,10.38468,-0.7928211,5.850615,75.92645
L,-0.1954222,0.8317877,-0.03714752,-0.01542915,0.007548737,-0.006906676,0.5913793,-0.5885732,-0.2352395,75.95673
L,-0.1959675,0.8311369,-0.0359276,-0.02163871,-0.02582643,0.04840962,-0.2463377,-1.324016,2.194436,75.98193
L,-0.1976277,0.8298857,-0.03353794,-0.05790459,-0.04364023,0.08334693,-1.264886,-0.6213122,1.218548,76.0106
L,-0.198847,0.8288057,-0.03178089,-0.08367351,-0.07410831,0.1205756,-1.768369,-2.090844,2.55478,76.02518
L,-0.1991598,0.8283349,-0.03101399,-0.02336627,-0.03516293,0.05727609,4.506608,2.91029,-4.73021,76.03856
L,-0.1994862,0.8279364,-0.03046367,-0.02208735,-0.02697067,0.03723869,0.08649683,0.5540637,-1.355181,76.05334
L,-0.2011287,0.8296812,-0.02917814,-0.06247336,0.06636544,0.04889649,-1.536121,3.550131,0.4434159,76.07964
L,-0.2001729,0.8288455,-0.02578914,0.03508241,-0.03067243,0.1243919,3.581745,-3.562731,2.771804,76.10687
L,-0.2013748,0.8297076,-0.02357636,-0.04268036,0.03061289,0.07857836,-2.760705,2.175729,-1.626456,76.13504
L,-0.2029208,0.8318956,-0.02265994,-0.04883942,0.06912246,0.02895105,-0.1946194,1.216858,-1.568166,76.16669
L,-0.2020044,0.8329835,-0.02307761,0.01737414,0.0206269,-0.007919226,1.255242,-0.9193534,-0.6989675,76.21944
L,-0.2017675,0.8351415,-0.02547308,0.008130094,0.0740643,-0.08221504,-0.3173482,1.834507,-2.550577,76.24857
L,-0.1977421,0.8435563,-0.03290629,0.1525804,0.3189547,-0.2817484,5.475244,9.282323,-7.56311,76.27495
L,-0.1955875,0.8439248,-0.03842876,0.05329425,0.009114337,-0.1365996,-2.455403,-7.662527,3.589612,76.31538
L,-0.1930921,0.8489009,-0.0487209,0.07651088,0.1525694,-0.3155582,0.711991,4.399379,-5.488175,76.34799
L,-0.193132,0.8538941,-0.05652791,-0.00102992,0.1286299,-0.2011163,-1.997529,-0.6167077,2.948138,76.38681
L,-0.1935471,0.854222,-0.05663455,-0.01014365,0.008013531,-0.0026062,-0.2226985,-2.94732,4.850693,76.42773
L,-0.1937208,0.854276,-0.05771025,-0.006013582,0.001869059,-0.03723135,0.1429836,-0.2127227,-1.198729,76.45662
L,-0.1957163,0.850548,-0.05904882,-0.0715005,-0.1335814,-0.04796289,-2.346501,-4.853405,-0.3845283,76.48453
L,-0.1979971,0.8515353,-0.06054764,-0.06001909,0.02597997,-0.0394407,0.3020658,4.197917,0.2242114,76.52254
L,-0.203512,0.8483917,-0.0639041,-0.1900236,-0.1083173,-0.1156513,-4.479481,-4.627396,-2.62594,76.55156
L,-0.2107287,0.8398335,-0.06002681,-0.161775,-0.1918478,0.08691715,0.6333551,-1.872821,4.541747,76.59616
L,-0.2135066,0.8306567,-0.05248094,-0.07538577,-0.2490311,0.2047727,2.34435,-1.551786,3.198254,76.63301
L,-0.2149472,0.8249274,-0.04525524,-0.04472157,-0.1778648,0.2243216,0.9519703,2.209358,0.6068959,76.66522
L,-0.2157932,0.8231395,-0.04190143,-0.02104586,-0.04447594,0.08342965,0.5888467,3.317561,-3.504174,76.70543
L,-0.2144857,0.8252725,-0.03903436,0.04893799,0.07983162,0.1073081,2.619339,4.652553,0.8937167,76.73215
L,-0.2104178,0.8297629,-0.03066382,0.09465462,0.1044861,0.1947706,1.063951,0.5737776,2.035491,76.77512
L,-0.2041027,0.8366569,-0.016536,0.2495425,0.2724177,0.5582643,6.118584,6.633852,14.3592,76.80043
L,-0.2007655,0.8456682,-0.003213707,0.1132297,0.3057533,0.4520267,-4.626306,1.131374,-3.605584,76.8299
L,-0.19634,0.8567021,0.01250167,0.1629841,0.4063619,0.5787711,1.831858,3.704207,4.66647,76.85706
L,-0.1935586,0.8717124,0.02783979,0.06970528,0.3761816,0.3843974,-2.337714,-0.7563673,-4.87131,76.89696
L,-0.1844926,0.9042996,0.0453587,0.2880724,1.035458,0.5566638,6.940306,20.95362,5.475097,76.92842
L,-0.175815,0.9309026,0.05829372,0.3712117,1.138024,0.553335,3.556536,4.38757,-0.1423971,76.9518
L,-0.1607406,0.9592953,0.08005945,0.3586549,0.6755295,0.5178578,-0.2986998,-11.00183,-0.8439315,76.99384
L,-0.1362193,1.00295,0.1260778,0.758929,1.351086,1.424253,12.39129,20.91323,28.0593,77.02614
L,-0.1111207,1.03662,0.169936,0.680961,0.913524,1.189937,-2.114947,-11.86925,-6.356035,77.063
L,-0.08461498,1.062386,0.2397902,0.9631706,0.9362784,2.538377,10.25784,0.8270851,49.01353,77.09052
L,-0.07046109,1.079497,0.3028806,0.9836574,1.189232,4.384617,1.423776,17.57957,128.3088,77.1049
L,-0.06269769,1.089711,0.3332946,0.2365881,0.3112576,0.9268593,-22.76147,-26.74984,-105.3499,77.13773
L,-0.06471133,1.081537,0.3295071,-0.08519452,-0.3458481,-0.1602407,-13.61417,-27.80121,-45.99366,77.16136
L,-0.06323373,1.068069,0.3199305,0.1102915,-1.005232,-0.7148237,14.59154,-49.21798,-41.39539,77.17476
L,-0.06116517,1.066213,0.3215782,0.07199426,-0.06462012,0.05734698,-1.332899,32.73709,26.87466,77.20349
L,-0.0454861,1.050713,0.2759082,0.5745281,-0.5679515,-1.673486,18.4195,-18.44873,-63.44063,77.23077
L,-0.02030165,1.03478,0.2214338,0.891674,-0.5641376,-1.928705,11.22878,0.1350326,-9.036226,77.25902
L,-0.01011719,1.006028,0.1731278,0.3580731,-1.010872,-1.698383,-18.76077,-15.70665,8.097845,77.28746
L,-0.01959148,0.9992505,0.1670412,-0.3205507,-0.2293072,-0.2059297,-22.9604,26.44328,50.49532,77.31702
L,-0.02433442,0.9736413,0.1365878,-0.1791029,-0.9670551,-1.149984,5.339821,-27.85084,-35.63913,77.34351
L,-0.02092394,0.9340836,0.09515545,0.2417617,-2.804163,-2.937058,29.85041,-130.2995,-126.7508,77.3576
L,-0.0179681,0.9177261,0.07836975,0.2183926,-1.208577,-1.240211,-1.726624,117.8899,125.3716,77.37114
L,-0.01560378,0.9031944,0.06308831,0.08806365,-0.5412604,-0.5691872,-4.852976,24.84845,24.9865,77.39799
L,-0.0129334,0.8935773,0.02940775,0.1983069,-0.714182,-2.501177,8.1915,-12.84875,-143.5543,77.41145
L,-0.01125669,0.8866221,0.01483542,0.1093926,-0.4537783,-0.9507338,-5.798097,16.98091,101.1043,77.42679
L,-0.01704082,0.8877116,0.009732307,-0.4133788,0.07786941,-0.3647082,-37.36134,37.9957,41.88198,77.44078
L,-0.02075739,0.8861752,0.002390197,-0.2903088,-0.1200183,-0.5735072,9.613249,-15.45741,-16.30972,77.45358
L,-0.02516498,0.8880136,0.005167013,-0.1626443,0.0678403,0.102467,4.710934,6.93215,24.94406,77.48068
L,-0.03106223,0.8893463,0.005522756,-0.4315822,0.09753193,0.02603454,-19.69286,2.174157,-5.596737,77.49434
L,-0.03402279,0.8898374,0.004662011,-0.1916277,0.03179012,-0.05571334,15.52384,-4.253164,-5.288677,77.5098
L,-0.0364088,0.8891507,0.002225807,-0.1865986,-0.05370861,-0.190524,0.3933041,-6.68645,-10.5429,77.52258
L,-0.03663747,0.8991427,0.002114235,-0.01688628,0.7378433,-0.008238869,12.5392,58.48382,13.46813,77.53612
L,-0.03435463,0.9139963,0.007820278,0.1256156,0.8173377,0.3139809,7.841311,4.374259,17.73047,77.55429
L,-0.03285873,0.9244726,0.01052696,0.06252273,0.4378637,0.1131283,-2.637024,-15.86046,-8.394817,77.57822
L,-0.03223418,0.9468452,0.02344212,0.04661779,1.669944,0.964018,-1.187182,91.9654,63.51242,77.59161
L,-0.0325635,0.9645509,0.03590634,-0.0207724,1.116804,0.7861933,-4.250706,-34.88989,-11.21648,77.60747
L,-0.03203113,0.9869932,0.06443986,0.02005729,0.8455195,1.075006,1.537824,-10.21776,10.87794,77.63402
L,-0.03143637,1.017144,0.09955468,0.03961231,2.008106,2.338704,1.302397,77.43016,84.16438,77.64903
L,-0.03122609,1.033028,0.1167425,0.007924533,0.5986064,0.6477409,-1.194187,-53.11845,-63.7257,77.67557
L,-0.02727612,1.062298,0.1688499,0.2574493,1.907757,3.396233,16.2715,85.36967,179.229,77.6909
L,-0.02575628,1.078716,0.1977504,0.0558945,0.6037853,1.062864,-7.41251,-47.95573,-85.81348,77.71809
L,-0.04305274,1.089788,0.2416925,-0.4125718,0.2641009,1.048148,-11.17227,-8.101003,-0.3509626,77.76003
L,-0.09223964,1.073571,0.2963634,-1.171547,-0.3862552,1.302165,-18.08078,-15.49318,6.051353,77.802
L,-0.09581964,1.056188,0.2891535,-0.1268552,-0.615952,-0.2554787,37.00808,-8.136975,-55.17933,77.83023
L,-0.08082539,1.03872,0.2318296,0.5551769,-0.6467912,-2.122471,25.25291,-1.141852,-69.12724,77.85724
L,-0.063843,1.022733,0.1898125,1.272679,-1.198042,-3.148813,53.80114,-41.33497,-76.95921,77.87057
L,-0.06939884,1.003314,0.1504485,-0.388588,-1.358233,-2.753211,-116.1929,-11.20413,27.66932,77.88487
L,-0.0739524,0.9888791,0.1226506,-0.1414324,-0.4483486,-0.8633935,7.676582,28.26074,58.69719,77.91707
L,-0.08484893,0.9394714,0.08878283,-0.4457645,-2.021214,-1.385493,-12.44988,-64.34412,-21.35851,77.94151
L,-0.09567534,0.8954741,0.06478978,-0.6969745,-2.832419,-1.544606,-16.1722,-52.22313,-10.24322,77.95705
L,-0.1000018,0.8775268,0.05195352,-0.1661535,-0.6892465,-0.4929606,20.37954,82.28175,40.37528,77.98309
L,-0.1045168,0.8444168,0.03001305,-0.1676926,-1.22975,-0.8148997,-0.05717818,-20.08076,-11.96066,78.01001
L,-0.1076718,0.8142957,0.008317959,-0.1164543,-1.111808,-0.8007938,1.890738,4.35217,0.5205232,78.03711
L,-0.1115439,0.7849101,-0.0151227,-0.2014809,-1.529029,-1.219696,-4.425972,-21.71803,-21.80552,78.05632
L,-0.1147394,0.7638795,-0.01059984,-0.1262311,-0.8307786,0.1786679,2.972613,27.58322,55.24,78.08163
L,-0.1210539,0.7447713,-0.003504409,-0.230287,-0.6968711,0.258768,-3.794882,4.883563,2.921223,78.10905
L,-0.1248323,0.7278618,-0.007221862,-0.1342848,-0.6009672,-0.1321188,3.411931,3.408436,-13.89217,78.13719
L,-0.1313084,0.712881,-0.01303294,-0.2207082,-0.5105447,-0.1980421,-2.945318,3.081609,-2.246674,78.16653
L,-0.1320656,0.7099053,-0.02263239,-0.0187084,-0.07352144,-0.2371759,4.989921,10.79561,-0.9667063,78.20702
L,-0.1363858,0.7336717,-0.02900367,-0.3144065,1.729651,-0.4636853,-21.53208,131.303,-16.49391,78.22075
L,-0.1388628,0.7411236,-0.03284382,-0.1840532,0.5537043,-0.2853381,9.685748,-87.37737,13.25188,78.23421
L,-0.1410845,0.7450325,-0.03657289,-0.08630972,0.1518529,-0.1448654,3.797107,-15.61099,5.457035,78.25995
L,-0.1491546,0.7699421,-0.03913014,-0.5831112,1.799864,-0.184776,-35.89678,119.0783,-2.883769,78.27379
L,-0.1544139,0.7819001,-0.04051175,-0.1836296,0.4175172,-0.0482393,13.94801,-48.26504,4.767217,78.30243
L,-0.1585736,0.7974519,-0.04351611,-0.1573968,0.5884522,-0.11368,0.9926059,6.467899,-2.476168,78.32886
L,-0.1602217,0.8119711,-0.04724161,-0.1167021,1.028131,-0.2638085,2.880096,31.11747,-10.62508,78.34299
L,-0.1577995,0.813961,-0.04870001,0.08996606,0.0739055,-0.05416698,7.678121,-35.45131,7.788588,78.3699
L,-0.1546449,0.8184391,-0.05451895,0.1096168,0.15561,-0.2022005,0.6828375,2.839123,-5.143968,78.39868
L,-0.1616641,0.8237823,-0.0653238,-0.2663652,0.2027608,-0.4100211,-14.26772,1.789275,-7.886353,78.42503
L,-0.1691705,0.8269101,-0.07423722,-0.259325,0.1080592,-0.3079335,0.2432202,-3.271675,3.526837,78.45398
L,-0.1720191,0.8255712,-0.07869659,-0.1024895,-0.04817244,-0.1604442,5.641257,-5.619537,5.305085,78.48178
L,-0.1767141,0.8217744,-0.08259571,-0.1735923,-0.1403848,-0.1441651,-2.629682,-3.4104,0.6020662,78.50882
L,-0.1774974,0.8204675,-0.08482974,-0.02862859,-0.04776605,-0.08165625,5.298574,3.38531,2.284764,78.53618
L,-0.1789277,0.8161526,-0.08547737,-0.09594202,-0.2894423,-0.04344204,-4.515305,-16.21136,2.563364,78.55109
L,-0.1801463,0.8117064,-0.08487744,-0.04544197,-0.1657939,0.02237092,1.882578,4.609455,2.453423,78.57791
L,-0.1853621,0.8037906,-0.08502643,-0.3731684,-0.5663465,-0.01065956,-23.44747,-28.65788,-2.363194,78.59189
L,-0.1877139,0.8007511,-0.08552457,-0.07579489,-0.09795688,-0.01605433,9.586164,15.09906,-0.1739063,78.62291
L,-0.1877139,0.8007511,-0.08552457,0,0,0,2.927103,3.782971,0.619998,78.6488
L,-0.1877139,0.8007511,-0.08552457,0,0,0,0,0,0,78.67647
L,-0.1877139,0.8007511,-0.08552457,0,0,0,0,0,0,78.6908
L,-0.1877139,0.8007511,-0.08552457,0,0,0,0,0,0,78.70514
L,-0.1877139,0.8007511,-0.08552457,0,0,0,0,0,0,78.73067
L,-0.1877139,0.8007511,-0.08552457,0,0,0,0,0,0,78.74777
L,-0.1877139,0.8007511,-0.08552457,0,0,0,0,0,0,78.77513
L,-0.1877139,0.8007511,-0.08552457,0,0,0,0,0,0,78.80046
L,-0.1877139,0.8007511,-0.08552457,0,0,0,0,0,0,78.82805
L,-0.1877139,0.8007511,-0.08552457,0,0,0,0,0,0,78.85634
L,-0.1877139,0.8007511,-0.08552457,0,0,0,0,0,0,78.87318
L,-0.1877139,0.8007511,-0.08552457,0,0,0,0,0,0,78.89769
L,-0.1877139,0.8007511,-0.08552457,0,0,0,0,0,0,78.92569
L,-0.1877139,0.8007511,-0.08552457,0,0,0,0,0,0,78.94122
L,-0.1877139,0.8007511,-0.08552457,0,0,0,0,0,0,78.95598
L,-0.1877139,0.8007511,-0.08552457,0,0,0,0,0,0,78.98067
L,-0.1877139,0.8007511,-0.08552457,0,0,0,0,0,0,79.01086
L,-0.1877139,0.8007511,-0.08552457,0,0,0,0,0,0,79.03619
L,-0.1877139,0.8007511,-0.08552457,0,0,0,0,0,0,79.05144
L,-0.1877139,0.8007511,-0.08552457,0,0,0,0,0,0,79.06432
L,-0.1877139,0.8007511,-0.08552457,0,0,0,0,0,0,79.09262
L,-0.1877139,0.8007511,-0.08552457,0,0,0,0,0,0,79.12286
L,-0.1877139,0.8007511,-0.08552457,0,0,0,0,0,0,79.14894
L,-0.1877139,0.8007511,-0.08552457,0,0,0,0,0,0,79.17902
L,-0.1877139,0.8007511,-0.08552457,0,0,0,0,0,0,79.20404
L,-0.1877139,0.8007511,-0.08552457,0,0,0,0,0,0,79.2307
L,-0.1877139,0.8007511,-0.08552457,0,0,0,0,0,0,79.24687
L,-0.1877139,0.8007511,-0.08552457,0,0,0,0,0,0,79.27396
L,-0.1877139,0.8007511,-0.08552457,0,0,0,0,0,0,79.28731
L,-0.1877139,0.8007511,-0.08552457,0,0,0,0,0,0,79.31526
L,-0.1877139,0.8007511,-0.08552457,0,0,0,0,0,0,79.34315
L,-0.1877139,0.8007511,-0.08552457,0,0,0,0,0,0,79.37253
L,-0.1682077,0.8420141,-0.04404023,0.7084264,1.498595,1.506632,25.72157,54.41104,54.70285,79.40007
L,-0.1682077,0.8420141,-0.04404023,0,0,0,-53.18148,-112.4993,-113.1027,79.41339
L,-0.1505971,0.8410696,-0.01221958,1.24569,-0.0668131,2.250835,88.06639,-4.723477,159.127,79.42754
L,-0.1372082,0.8403708,0.01230779,0.5232273,-0.02730648,0.9585124,-28.23335,1.543891,-50.50306,79.45313
L,-0.1242314,0.8918968,0.06509877,0.8165652,3.242255,3.321853,18.46704,205.8348,148.7837,79.46901
L,-0.1177881,0.9185936,0.09463572,0.4609897,1.910045,2.113246,-25.43995,-95.31407,-86.47082,79.48299
L,-0.1347138,0.9226183,0.1091902,-1.237305,0.2942084,1.06396,-124.0796,-118.0552,-76.6622,79.49667
L,-0.1456155,0.9272981,0.1228993,-0.406864,0.1746556,0.5116411,30.99303,-4.46185,-20.6132,79.52347
L,-0.1262806,1.001273,0.1690409,0.695462,2.660838,1.659681,39.64986,89.42616,41.29414,79.55127
L,-0.1176476,1.047487,0.2273197,0.3174919,1.699565,2.143296,-13.90048,-35.35241,17.78577,79.57846
L,-0.114103,1.065122,0.2815437,0.1283067,0.6383553,1.962788,-6.849966,-38.424,-6.535817,79.60608
L,-0.122586,1.070544,0.3263853,-0.5322574,0.3402121,2.813536,-41.42654,-18.69771,53.35372,79.62202
L,-0.1301948,1.069483,0.3485114,-0.2930623,-0.0408509,0.8522237,9.215693,-14.68157,-75.56529,79.64798
L,-0.1421181,1.050929,0.341222,-0.7889047,-1.227615,-0.4822986,-32.79065,-78.48215,-88.25354,79.6631
L,-0.1465366,1.047317,0.3453709,-0.1595407,-0.1304451,0.1498063,22.72507,39.61662,22.82404,79.6908
L,-0.1327981,1.039077,0.296359,0.5028552,-0.3016092,-1.793935,24.25183,-6.26671,-71.16483,79.71811
L,-0.1110767,1.038636,0.2645861,1.566046,-0.0317313,-2.29073,76.65269,19.45733,-35.8173,79.73198
L,-0.10235,1.039327,0.2539979,0.6106936,0.04831821,-0.7409591,-66.81963,5.598852,108.3946,79.74628
L,-0.08606758,1.029027,0.2210404,0.5906903,-0.3736593,-1.195627,-0.7258769,-15.31269,-16.49894,79.77383
L,-0.07530914,1.005739,0.1603869,0.7730981,-1.673477,-4.358543,13.10776,-93.40443,-227.286,79.78775
L,-0.0758118,0.9940384,0.1384896,-0.01089364,-0.2535717,-0.4745561,-16.99063,30.77213,84.1736,79.83389
L,-0.0909687,0.9264336,0.08835767,-0.6263069,-2.793538,-2.07153,-25.42984,-104.9554,-65.98947,79.85809
L,-0.09372734,0.8987938,0.05972269,-0.1551184,-1.554185,-1.610143,26.48354,69.65886,25.93264,79.87589
L,-0.09406938,0.8853603,0.04514203,-0.009266646,-0.3639417,-0.3950221,3.951444,32.24629,32.92029,79.9128
L,-0.1057485,0.8431854,0.01051178,-0.7503959,-2.709781,-2.225027,-47.61828,-150.7225,-117.5796,79.92836
L,-0.1087477,0.8316097,-0.0008788324,-0.2346933,-0.9058163,-0.8913378,40.37883,141.2481,104.4261,79.94113
L,-0.1109169,0.8192386,-0.01304024,-0.1689354,-0.9634628,-0.9471304,5.118181,-4.486843,-4.342544,79.95398
L,-0.1195839,0.807398,-0.01232649,-0.6013784,-0.8215863,0.04952513,-30.0218,9.849593,69.19154,79.96838
L,-0.1261636,0.7956015,-0.01529237,-0.2324561,-0.4167621,-0.1047825,13.0338,14.30219,-5.451594,79.99669
L,-0.1305579,0.7871259,-0.0104334,-0.1516117,-0.2924228,0.1676428,2.788537,4.288792,9.396666,80.02568
L,-0.1338231,0.7873869,-0.01712987,-0.1203878,0.00962333,-0.2468974,1.151541,11.1395,-15.2883,80.0528
L,-0.1400745,0.7801688,-0.03073214,-0.4303461,-0.4968939,-0.9363847,-21.33764,-34.86882,-47.46454,80.06732
L,-0.1431165,0.7749709,-0.03797495,-0.2306077,-0.3940455,-0.5490628,15.13301,7.792222,29.34512,80.08052
L,-0.1428516,0.7864782,-0.037977,0.009181547,0.3988052,-7.126686E-05,8.310327,27.47766,19.02629,80.10938
L,-0.1417795,0.7987585,-0.03987269,0.07498062,0.8589164,-0.1325889,4.602143,32.18127,-9.2686,80.12367
L,-0.1410037,0.8018599,-0.04116477,0.02977901,0.1190337,-0.04959165,-1.735403,-28.40595,3.186474,80.14972
L,-0.1382809,0.8334363,-0.04135065,0.1013268,1.175122,-0.006917456,2.662667,39.30257,1.588129,80.17659
L,-0.1415702,0.8496816,-0.04503494,-0.2166506,1.070006,-0.2426669,-20.94369,-6.923516,-15.52772,80.19177
L,-0.1450244,0.8529415,-0.04767989,-0.125447,0.1183932,-0.09605976,3.311424,-34.5512,5.323019,80.21931
L,-0.1457475,0.8574293,-0.04448614,-0.04447827,0.2760294,0.1964394,4.982505,9.700325,17.99927,80.23557
L,-0.1463529,0.8602539,-0.04397818,-0.02366759,0.1104165,0.01985658,0.8132673,-6.472039,-6.900733,80.26115
L,-0.1454184,0.8597838,-0.04374024,0.06413101,-0.03226031,0.01632853,6.025099,-9.791066,-0.2421086,80.27573
L,-0.1448162,0.8597346,-0.04375435,0.02257658,-0.001843625,-0.0005290644,-1.557958,1.140382,-0.6320249,80.3024
L,-0.1421327,0.8533853,-0.04625036,0.09891293,-0.2340323,-0.09200161,2.813711,-8.558332,-3.371622,80.32953
L,-0.1430511,0.8458311,-0.04948074,-0.05846285,-0.4808842,-0.2056399,-10.02311,-15.72176,-7.237513,80.34523
L,-0.1435627,0.8434322,-0.05098119,-0.03743653,-0.1755566,-0.1098079,1.537925,22.33253,7.009426,80.3589
L,-0.1455365,0.8457149,-0.05438563,-0.1564177,0.1808872,-0.2697866,-9.428717,28.24656,-12.67758,80.37152
L,-0.1477048,0.8480543,-0.05819698,-0.1630551,0.1759224,-0.2866102,-0.4994158,-0.3735626,-1.265843,80.38481
L,-0.1474156,0.83701,-0.06156157,0.01996322,-0.7622968,-0.2322293,12.62557,-64.7233,3.751478,80.39931
L,-0.1474035,0.8291378,-0.06444842,0.0003750482,-0.2449134,-0.08981362,-0.6095587,16.1003,4.431792,80.43144
L,-0.1602143,0.8240741,-0.07004147,-0.5053069,-0.1997325,-0.2206117,-19.94005,1.781577,-5.157632,80.4568
L,-0.1684331,0.8177765,-0.07692674,-0.2911492,-0.2230912,-0.2439097,7.586509,-0.827481,-0.8253273,80.48503
L,-0.1810398,0.8189349,-0.0830194,-0.4726523,0.04343133,-0.228426,-6.804915,9.992461,0.5805156,80.5117
L,-0.1853276,0.8219656,-0.08442999,-0.1489957,0.1053113,-0.04901608,11.24664,2.150248,6.234255,80.54048
L,-0.1837328,0.8250877,-0.08116807,0.06160892,0.1206091,0.1260082,8.13808,0.5911272,6.763204,80.56636
L,-0.1823719,0.8231543,-0.0779911,0.09427854,-0.1339398,0.220091,2.263252,-17.63437,6.517766,80.5808
L,-0.1821925,0.8221558,-0.07684409,0.01418933,-0.0789831,0.09073073,-6.331395,4.344561,-10.22648,80.59344
