L/R,p_x,p_y,p_z,v_x,v_y,v_z,a_x,a_y,a_z,t
L,-0.3631695,0.8659831,-0.1776364,0.0477815,0.02446501,0.04821565,8.236059,11.76822,9.183363,37.58054
L,-0.3615135,0.8668889,-0.176636,0.1203186,0.06580862,0.07268354,5.270276,3.003874,1.777747,37.5943
L,-0.3573835,0.8681708,-0.1653643,0.3000667,0.09313938,0.8189624,13.05984,1.985753,54.22188,37.60806
L,-0.3553243,0.8686454,-0.158947,0.1310225,0.03019948,0.4083093,-10.75581,-4.004688,-26.1287,37.62378
L,-0.3500712,0.8713164,-0.149061,0.4366108,0.2219949,0.8216724,25.3989,15.94103,34.35658,37.63581
L,-0.3532603,0.8686422,-0.1412322,-0.2260703,-0.1895662,0.5549716,-46.97616,-29.17476,-18.9059,37.64992
L,-0.3560081,0.8664746,-0.1361444,-0.1995304,-0.1574056,0.3694523,1.927221,2.335369,-13.47169,37.66369
L,-0.3591482,0.8678546,-0.1312952,-0.2198643,0.09662543,0.3395287,-1.423721,17.78652,-2.095165,37.67797
L,-0.361688,0.8685652,-0.1281675,-0.152283,0.04260779,0.1875375,4.052156,-3.238884,-9.113349,37.69465
L,-0.3603838,0.8704713,-0.1285476,0.1050009,0.1534619,-0.03059976,20.7142,8.92498,-17.56246,37.70707
L,-0.3594424,0.8721051,-0.128899,0.07415537,0.1286903,-0.02768296,-2.429676,-1.95124,0.2297536,37.71976
L,-0.3587494,0.8736296,-0.129222,0.05020902,0.1104633,-0.02340295,-1.735044,-1.320644,0.3101105,37.73357
L,-0.3553627,0.8769775,-0.1308081,0.2112815,0.2088589,-0.09894935,10.04859,6.13846,-4.713002,37.7496
L,-0.3526949,0.8798327,-0.1321501,0.2136077,0.2286099,-0.1074493,0.1862568,1.581431,-0.6805788,37.76208
L,-0.3519237,0.8793346,-0.130572,0.05720103,-0.03694468,0.1170593,-11.60189,-19.69823,16.65353,37.77557
L,-0.3518701,0.8793021,-0.1304497,0.00363546,-0.002202697,0.008293455,-3.63215,2.355769,-7.375144,37.79031
L,-0.3516251,0.8791621,-0.1298685,0.0201439,-0.0115129,0.04778662,1.357462,-0.7655627,3.247458,37.80247
L,-0.350557,0.8777867,-0.1277351,0.07571872,-0.09750203,0.1512367,3.93959,-6.095602,7.333376,37.81658
L,-0.3494972,0.876443,-0.1255632,0.07448475,-0.094437,0.152638,-0.08672294,0.2154103,0.09848358,37.83081
L,-0.3477249,0.8742559,-0.1216803,0.1418126,-0.1750086,0.3107055,5.387544,-6.447301,12.64848,37.84331
L,-0.3463043,0.8725287,-0.1185065,0.09743958,-0.118463,0.2176901,-3.043465,3.878357,-6.37975,37.85789
L,-0.3452129,0.8712171,-0.1160239,0.07964966,-0.09572052,0.1811785,-1.298308,1.659746,-2.664621,37.87159
L,-0.3431698,0.8703579,-0.1147666,0.1440501,-0.06058365,0.08864918,4.540661,2.477386,-6.523935,37.88577
L,-0.3414891,0.8696095,-0.113602,0.1168704,-0.05203912,0.08097594,-1.889914,0.5941367,-0.5335528,37.90015
L,-0.337021,0.8657877,-0.1113878,0.3316198,-0.2836477,0.1643395,15.93864,-17.18992,6.187222,37.91363
L,-0.333267,0.8626181,-0.1093476,0.2904645,-0.2452452,0.1578549,-3.184362,2.971368,-0.5017421,37.92655
L,-0.3303199,0.8601389,-0.1075963,0.2056834,-0.1730356,0.1222294,-5.917162,5.039749,-2.486424,37.94088
L,-0.3295754,0.8585071,-0.1076047,0.05338186,-0.1170037,-0.0006004684,-10.92039,4.017623,-8.8072,37.95483
L,-0.328811,0.857124,-0.107409,0.05560011,-0.1006044,0.01423223,0.1613493,1.19284,1.078886,37.96857
L,-0.3279774,0.8540095,-0.1051558,0.05751234,-0.214852,0.15544,0.1319151,-7.881402,9.741253,37.98307
L,-0.3269492,0.8509716,-0.1028979,0.07562386,-0.2234454,0.166077,1.332163,-0.6320738,0.7823887,37.99667
L,-0.3178051,0.8538932,-0.09974108,0.6629088,0.2117974,0.2288554,42.57556,31.55317,4.551154,38.01046
L,-0.3106261,0.8556854,-0.09708039,0.489067,0.1220926,0.1812584,-11.84293,-6.111113,-3.24253,38.02514
L,-0.3048072,0.8567306,-0.09474225,0.4160913,0.07474086,0.167193,-5.21826,-3.385975,-1.005771,38.03912
L,-0.2943977,0.8569529,-0.09305572,0.7717142,0.01648225,0.1250326,26.36437,-4.319046,-3.125597,38.05261
L,-0.2858699,0.8569833,-0.09137516,0.580354,0.002068731,0.1143683,-13.02283,-0.980898,-0.7257441,38.06731
L,-0.2859384,0.8515795,-0.08438438,-0.005271719,-0.4154142,0.5374169,-45.02002,-32.09403,32.52189,38.08031
L,-0.2849469,0.8475306,-0.07873952,0.04819012,-0.1967753,0.2743359,2.598202,10.62567,-12.78553,38.10089
L,-0.2831987,0.8443338,-0.07400169,0.2557373,-0.4676514,0.693076,30.36119,-39.62529,61.2557,38.10773
L,-0.2710239,0.8476496,-0.07878718,0.7742677,0.2108731,-0.3043392,32.97662,43.15165,-63.43193,38.12345
L,-0.2610519,0.8496955,-0.08149216,0.792152,0.1625237,-0.2148769,1.420687,-3.840758,7.106671,38.13604
L,-0.2546508,0.8467184,-0.08019205,0.4479507,-0.2083347,0.0909809,-24.0871,-25.95256,21.40384,38.15033
L,-0.2487445,0.8443329,-0.07877545,0.4184555,-0.1690118,0.1003658,-2.089732,2.786017,0.6649187,38.16444
L,-0.246122,0.8414212,-0.07880612,0.1953092,-0.2168457,-0.002284379,-16.61831,-3.562319,-7.64464,38.17787
L,-0.2431799,0.8391466,-0.07846549,0.2154319,-0.1665546,0.02494271,1.473476,3.682542,1.993693,38.19153
L,-0.2398421,0.8371076,-0.07787822,0.2423747,-0.1480653,0.04264521,1.956483,1.342626,1.285486,38.2053
L,-0.2345303,0.8328266,-0.07728562,0.3831801,-0.3088152,0.04274839,10.15721,-11.59593,0.007442997,38.21916
L,-0.2294319,0.8292996,-0.07652378,0.3623936,-0.2507033,0.05415156,-1.477507,4.130607,0.81054,38.23323
L,-0.2227111,0.8297111,-0.0783839,0.4893967,0.02996962,-0.1354498,9.248079,20.43798,-13.80635,38.24696
L,-0.2165514,0.829511,-0.07946034,0.4161636,-0.01351885,-0.07272723,-4.947837,-2.938206,4.237716,38.26176
L,-0.2107719,0.8289141,-0.08003639,0.4321342,-0.04463331,-0.04307181,1.194123,-2.326432,2.217339,38.27514
L,-0.2100277,0.8300464,-0.08558309,0.05208055,0.07923869,-0.3881562,-26.59605,8.668527,-24.14891,38.28943
L,-0.2082899,0.8306075,-0.08980495,0.1312048,0.04236571,-0.3187605,5.974061,-2.783995,5.239542,38.30267
L,-0.209121,0.8298367,-0.09059939,-0.05682606,-0.05270279,-0.05431817,-12.85633,-6.500166,18.08084,38.3173
L,-0.2092275,0.8291743,-0.09120762,-0.007904347,-0.04919441,-0.04516864,3.633012,0.2605388,0.6794598,38.33076
L,-0.2089003,0.828463,-0.09181949,0.02405203,-0.05228635,-0.04497939,2.349179,-0.2272951,0.01391259,38.34437
L,-0.2083052,0.8288293,-0.09230912,0.03975336,0.02446881,-0.03271037,1.048932,5.127652,0.8196356,38.35934
L,-0.2071934,0.8292013,-0.09298293,0.07809674,0.02612959,-0.04732927,2.693324,0.1166566,-1.026864,38.37357
L,-0.2064167,0.8290135,-0.09332403,0.0618122,-0.01494668,-0.02714571,-1.295961,-3.268943,1.606253,38.38614
L,-0.205283,0.8287253,-0.09373968,0.07903923,-0.02009225,-0.02897897,1.201054,-0.3587448,-0.1278136,38.40048
L,-0.2029594,0.8251776,-0.09061278,0.1704301,-0.260217,0.2293501,6.703293,-17.61255,18.9478,38.41412
L,-0.2000464,0.8213608,-0.08742754,0.2096719,-0.2747246,0.2292675,2.824546,-1.044226,-0.005946252,38.42801
L,-0.1972381,0.8181603,-0.08492365,0.2046102,-0.2331808,0.1824294,-0.3687856,3.02681,-3.412544,38.44173
L,-0.1955053,0.8130918,-0.08367997,0.1154071,-0.3375731,0.08283116,-5.941074,-6.952696,-6.633403,38.45675
L,-0.1937007,0.8090843,-0.08264383,0.1324363,-0.2941017,0.07604065,1.249752,3.190302,-0.498346,38.47038
L,-0.1932194,0.8083726,-0.08346365,0.03479644,-0.05145563,-0.05926975,-7.058938,17.54225,-9.782352,38.48421
L,-0.1926091,0.8076208,-0.08396519,0.04579055,-0.05640026,-0.03762868,0.8248546,-0.37098,1.623662,38.49754
L,-0.1917986,0.8067005,-0.08435144,0.05521436,-0.06269897,-0.02631338,0.6419942,-0.429098,0.7708516,38.51221
L,-0.1916901,0.8068668,-0.08421071,0.008374972,0.01283679,0.01086354,-3.615625,5.830756,2.869761,38.52517
L,-0.1915151,0.8069838,-0.08404496,0.01260566,0.008435267,0.0119437,0.3048511,-0.3171616,0.07783321,38.53905
L,-0.1915133,0.8072601,-0.08398613,0.0001254488,0.01890911,0.004026089,-0.8542066,0.716881,-0.54192,38.55366
L,-0.1914549,0.8075167,-0.08390976,0.004182827,0.01838863,0.005473342,0.2907647,-0.03729865,0.1037147,38.56761
L,-0.1914334,0.8074859,-0.0837644,0.001578195,-0.002253941,0.01063156,-0.1905103,-1.509857,0.3772869,38.58128
L,-0.1913689,0.8074046,-0.08360405,0.004732993,-0.005966546,0.01176851,0.2315261,-0.2724628,0.08343889,38.59491
L,-0.1912633,0.8072777,-0.08343001,0.007820224,-0.009397069,0.01288731,0.2286156,-0.2540371,0.08284988,38.60841
L,-0.1909865,0.8072684,-0.08364762,0.01967212,-0.0006609273,-0.01546771,0.8424358,0.6209673,-2.015483,38.62248
L,-0.1911443,0.8075027,-0.08372071,-0.01115906,0.01657785,-0.005170037,-2.180844,1.219385,0.7284063,38.63662
L,-0.1905816,0.8074655,-0.08409377,0.04099174,-0.002714182,-0.02718036,3.799616,-1.405584,-1.603634,38.65034
L,-0.1894693,0.8073262,-0.0847801,0.08190616,-0.0102572,-0.05053876,3.012773,-0.5554373,-1.720018,38.66393
L,-0.188147,0.8070967,-0.08554475,0.09358864,-0.01624511,-0.05411643,0.8268067,-0.4237835,-0.2532036,38.67805
L,-0.1866591,0.8082245,-0.08662227,0.09583174,0.07264281,-0.06940168,0.1444751,5.725168,-0.9845053,38.69358
L,-0.1852004,0.8092115,-0.08762091,0.1093192,0.07396638,-0.07483964,1.010763,0.09918949,-0.407527,38.70692
L,-0.1846313,0.8096622,-0.08781818,0.04309174,0.03412948,-0.01493729,-5.014767,-3.016466,4.53583,38.72013
L,-0.1841585,0.8099743,-0.08797225,0.03455822,0.02281442,-0.01126288,-0.6238176,-0.8271543,0.2686071,38.73381
L,-0.1833704,0.8096823,-0.08780809,0.05823263,-0.02157466,0.01212941,1.749184,-3.279687,1.728339,38.74734
L,-0.1824038,0.80932,-0.08762459,0.06312379,-0.02366327,0.01198393,0.3194291,-0.1364022,-0.009500804,38.76266
L,-0.1813168,0.8089131,-0.08743749,0.0853676,-0.03195214,0.01469349,1.746878,-0.6509519,0.2127903,38.77539
L,-0.1807916,0.8087897,-0.08679681,0.03526231,-0.008284772,0.04301978,-3.364447,1.589206,1.902041,38.79028
L,-0.1802471,0.8086562,-0.08618598,0.04430842,-0.01086767,0.04969739,0.7359968,-0.2101461,0.5432949,38.80257
L,-0.1781972,0.8077166,-0.08542486,0.1304913,-0.05980983,0.04845154,5.486239,-3.115565,-0.07930859,38.81828
L,-0.1760632,0.8067478,-0.08466537,0.1670902,-0.07585686,0.05946764,2.865643,-1.256461,0.8625462,38.83105
L,-0.1741141,0.8058689,-0.08399577,0.1465684,-0.06609473,0.05035264,-1.543219,0.7341027,-0.6854399,38.84435
L,-0.1721131,0.8037395,-0.08260484,0.1412329,-0.1502928,0.09817582,-0.3765934,-5.942924,3.375488,38.85852
L,-0.1702876,0.8018964,-0.0814054,0.1225806,-0.1237633,0.08053939,-1.252457,1.781393,-1.184243,38.87341
L,-0.1678436,0.8000385,-0.08026491,0.1834729,-0.139475,0.08561645,4.571179,-1.17948,0.3811346,38.88673
L,-0.1656994,0.7984422,-0.07928817,0.157447,-0.1172138,0.07172181,-1.911073,1.634639,-1.020279,38.90035
L,-0.1625533,0.7957206,-0.07816701,0.2292213,-0.1982916,0.08168546,5.229348,-5.907188,0.7259339,38.91408
L,-0.1597956,0.7933983,-0.07717899,0.2019302,-0.1700463,0.07234746,-1.99838,2.068251,-0.6837711,38.92773
L,-0.1574167,0.7914331,-0.07631987,0.166919,-0.137894,0.06028235,-2.456633,2.256031,-0.8465733,38.94199
L,-0.1562632,0.7908291,-0.07693745,0.07005998,-0.03668762,-0.03751077,-5.882995,6.147044,-5.939731,38.95845
L,-0.155161,0.7902014,-0.0773402,0.08729465,-0.04970733,-0.03189671,1.364944,-1.03113,0.4446198,38.97108
L,-0.1542727,0.7903869,-0.07744591,0.07200231,0.01503556,-0.008568626,-1.239578,5.247977,1.890946,38.98341
L,-0.1532798,0.7904551,-0.07749756,0.06078315,0.004174451,-0.003162311,-0.6868368,-0.6649169,0.3309745,38.99975
L,-0.1521151,0.790416,-0.07750612,0.1005666,-0.003376153,-0.0007391768,3.435113,-0.6519583,0.209226,39.01133
L,-0.1518053,0.7907749,-0.07774504,0.02286784,0.02649036,-0.01763256,-5.734312,2.204202,-1.246762,39.02488
L,-0.1514406,0.7910503,-0.07794231,0.02466601,0.01862423,-0.01334182,0.1216153,-0.532007,0.2901942,39.03967
L,-0.1512341,0.7927973,-0.07801468,0.01506712,0.1274969,-0.005281376,-0.7005268,7.945521,0.5882507,39.05337
L,-0.1508552,0.794749,-0.0780618,0.02912505,0.1500367,-0.003622732,1.080704,1.732748,0.1275084,39.06638
L,-0.1503714,0.7964896,-0.07807294,0.03364659,0.1210295,-0.0007745151,0.3144023,-2.01699,0.1980485,39.08076
L,-0.1505987,0.7993055,-0.07878647,-0.01621051,0.2008085,-0.05088326,-3.555425,5.689219,-3.57337,39.09478
L,-0.1506565,0.8017088,-0.07936713,-0.003840948,0.1595745,-0.03855542,0.8213291,-2.737903,0.8185588,39.10984
L,-0.1521203,0.8017176,-0.07871525,-0.1198409,0.0007270846,0.05336874,-9.496778,-13.00465,7.525723,39.12206
L,-0.1535334,0.8017449,-0.07804061,-0.08453617,0.001633101,0.04035909,2.11203,0.05420056,-0.7782755,39.13877
L,-0.1577894,0.8027463,-0.07668792,-0.3118177,0.07336501,0.09910554,-16.6519,5.255475,4.304089,39.15242
L,-0.1614089,0.8036863,-0.07548799,-0.321634,0.08352754,0.1066287,-0.8723014,0.9030668,0.6685269,39.16367
L,-0.1641595,0.804471,-0.07453649,-0.1903493,0.05430801,0.06584682,9.085403,-2.022103,-2.822262,39.17812
L,-0.1681013,0.8071164,-0.07464282,-0.2868762,0.1925276,-0.007738214,-7.024975,10.05925,-5.355323,39.19186
L,-0.1712714,0.8092623,-0.074645,-0.2244764,0.1519491,-0.0001540552,4.418619,-2.87342,0.5370453,39.20599
L,-0.1740604,0.8072177,-0.07415542,-0.2030903,-0.1488802,0.03564996,1.557292,-21.90573,2.607168,39.21972
L,-0.1765675,0.8056695,-0.07369336,-0.1789833,-0.1105239,0.03298664,1.720999,2.738257,-0.1901337,39.23373
L,-0.1788362,0.8045171,-0.07326119,-0.1624049,-0.0824942,0.03093639,1.186765,2.006504,-0.1467673,39.2477
L,-0.1802291,0.8056689,-0.07371126,-0.1010372,0.0835423,-0.03264594,4.451345,12.04357,-4.611989,39.26148
L,-0.1816864,0.8067262,-0.07406424,-0.1014401,0.07359433,-0.02457017,-0.02804544,-0.692459,0.5621388,39.27585
L,-0.1832199,0.8090685,-0.07572872,-0.09521091,0.1454361,-0.1033477,0.3867706,4.460656,-4.891297,39.29195
L,-0.1848937,0.8112708,-0.07721056,-0.1345106,0.1769812,-0.1190849,-3.158237,2.535053,-1.264692,39.3044
L,-0.1857025,0.8135235,-0.07891954,-0.06322209,0.1760678,-0.1335713,5.571808,-0.0713898,-1.132231,39.31719
L,-0.1866051,0.8154397,-0.08030427,-0.05953542,0.1264037,-0.09134325,0.2431904,-3.276081,2.785562,39.33235
L,-0.1875581,0.8170961,-0.08144713,-0.06905144,0.1200162,-0.082807,-0.6894885,-0.4628037,0.6184982,39.34615
L,-0.187455,0.8192948,-0.08369159,0.007226563,0.1541068,-0.1573185,5.346477,2.389473,-5.222657,39.36042
L,-0.1875973,0.8213133,-0.0856498,-0.0119273,0.1691626,-0.1641093,-1.605201,1.261762,-0.5691124,39.37235
L,-0.1868512,0.8216408,-0.08615416,0.05364183,0.02354892,-0.03626299,4.714359,-10.46949,9.192033,39.38626
L,-0.1863994,0.8219737,-0.08658323,0.03277726,0.02414655,-0.031123,-1.513426,0.04334908,0.3728326,39.40005
L,-0.1860848,0.8223519,-0.08701307,0.02221469,0.02671235,-0.03035499,-0.7459362,0.1811989,0.05423697,39.41421
L,-0.1849871,0.8225228,-0.08712564,0.0810162,0.01261173,-0.008307929,4.339657,-1.040651,1.627113,39.42776
L,-0.1838651,0.8227997,-0.0873079,0.06699352,0.01653616,-0.01088367,-0.8373488,0.2343429,-0.1538073,39.4445
L,-0.1803101,0.8246983,-0.08782686,0.312101,0.1666789,-0.04556027,21.51824,13.18118,-3.044295,39.45589
L,-0.1771909,0.8265553,-0.08838944,0.2065871,0.1229867,-0.03726038,-6.988335,-2.893797,0.5497139,39.47099
L,-0.1743596,0.8286858,-0.08725741,0.2297915,0.1729102,0.09187488,1.883247,4.051751,10.4805,39.48331
L,-0.1721409,0.8305033,-0.08646324,0.1446809,0.1185207,0.05178745,-5.550059,-3.546739,-2.6141,39.49865
L,-0.170372,0.8320675,-0.0859149,0.1372692,0.1213921,0.04255303,-0.5751728,0.2228314,-0.7166217,39.51154
L,-0.1664217,0.8335842,-0.08107192,0.2846495,0.1092891,0.3489716,10.61981,-0.8721073,22.07965,39.52541
L,-0.1630983,0.8350551,-0.07723193,0.2324438,0.1028757,0.2685781,-3.65139,-0.4485684,-5.622907,39.53971
L,-0.1555048,0.8387051,-0.07024802,0.5604182,0.2693729,0.5154248,24.2051,12.28779,18.21773,39.55326
L,-0.1495625,0.8416974,-0.06491543,0.431984,0.2175324,0.3876617,-9.33673,-3.768627,-9.287947,39.56702
L,-0.1447348,0.8442525,-0.06068221,0.3411157,0.1805425,0.2991135,-6.420645,-2.613664,-6.256711,39.58117
L,-0.1383025,0.8457646,-0.05164794,0.4681264,0.1100474,0.6574904,9.243508,-5.130445,26.08172,39.59491
L,-0.1328988,0.8473162,-0.0444563,0.3340949,0.09592792,0.4446335,-8.286688,-0.8729552,-13.16018,39.61108
L,-0.1287052,0.8539587,-0.04264003,0.3465725,0.5489537,0.1501025,1.031188,37.43947,-24.34097,39.62318
L,-0.1248012,0.8592982,-0.04053007,0.2956085,0.4043093,0.1597664,-3.859021,-10.95253,0.7317584,39.63639
L,-0.1210683,0.863757,-0.03817988,0.2616482,0.3125251,0.1647296,-2.380339,-6.433337,0.3478819,39.65066
L,-0.116507,0.8667431,-0.03391412,0.3288539,0.215295,0.3075482,4.845316,-7.009979,10.29676,39.66453
L,-0.1122574,0.869638,-0.03002444,0.266257,0.1813755,0.2437035,-3.92194,-2.12519,-4.000122,39.68049
L,-0.1102922,0.8743429,-0.03231844,0.1679121,0.4020076,-0.1960096,-8.403044,18.85182,-37.5711,39.69219
L,-0.1079661,0.878507,-0.03325025,0.1736274,0.3108138,-0.06955255,0.426601,-6.806921,9.439053,39.70559
L,-0.1046133,0.880632,-0.03432877,0.2007547,0.1272449,-0.0645796,1.624322,-10.99166,0.2977681,39.72229
L,-0.1012481,0.8829541,-0.03463548,0.2761941,0.1905771,-0.02517232,6.191603,5.197917,3.234309,39.73447
L,-0.09783357,0.8854674,-0.03442731,0.2673553,0.1967919,0.01629909,-0.6920713,0.4866163,3.247157,39.74725
L,-0.09601948,0.8864898,-0.03475379,0.1246212,0.0702347,-0.02242767,-9.805259,-8.693977,-2.660374,39.7618
L,-0.09396477,0.8878273,-0.03472961,0.1411501,0.09187876,0.001661129,1.135468,1.486861,1.654804,39.77636
L,-0.08662572,0.8894837,-0.03498051,0.5413305,0.1221819,-0.01850633,29.51741,2.235165,-1.487557,39.78992
L,-0.08017664,0.8914164,-0.03484488,0.4711784,0.1411998,0.009908789,-5.125409,1.389477,2.076046,39.8036
L,-0.07456243,0.8934751,-0.03445772,0.4001442,0.146734,0.02759439,-5.062852,0.3944367,1.260515,39.81763
L,-0.07469781,0.8928077,-0.03395704,-0.008413996,-0.04148145,0.03111664,-25.39144,-11.69738,0.2189037,39.83372
L,-0.0744416,0.8926404,-0.03359207,0.02292356,-0.01496907,0.03265352,2.803738,2.372035,0.1375027,39.8449
L,-0.07447803,0.8924111,-0.0332043,-0.002291454,-0.01441789,0.02438852,-1.585884,0.03466633,-0.5198221,39.8608
L,-0.07426932,0.8922611,-0.03263847,0.01555172,-0.01117911,0.04216318,1.329585,0.2413373,1.32448,39.87422
L,-0.0759464,0.8922825,-0.03189014,-0.1290008,0.001645943,0.05756131,-11.11901,0.9865059,1.184427,39.88722
L,-0.07774243,0.8925409,-0.03082996,-0.1315135,0.01892458,0.07763167,-0.1839909,1.265221,1.469644,39.90088
L,-0.07903077,0.8929861,-0.0297756,-0.09806401,0.03388139,0.08025336,2.546047,1.138455,0.1995528,39.91402
L,-0.08249988,0.8909032,-0.02857475,-0.2464516,-0.1479675,0.08531054,-10.54171,-12.91886,0.3592707,39.92809
L,-0.08505831,0.8894001,-0.0274428,-0.1834452,-0.1077766,0.08116353,4.517705,2.881783,-0.2973505,39.94204
L,-0.08941299,0.8871534,-0.0260461,-0.2957391,-0.1525785,0.09485445,-7.626205,-3.042632,0.9297907,39.95676
L,-0.09240986,0.8856587,-0.02485993,-0.2041615,-0.1018264,0.08080712,6.2387,3.457473,-0.9569709,39.97144
L,-0.09647133,0.8890027,-0.03008256,-0.2874432,0.2366656,-0.3696222,-5.894114,23.95617,-31.87833,39.98557
L,-0.09995385,0.891982,-0.03438849,-0.2796936,0.239277,-0.3458256,0.6223958,0.2097288,1.911188,39.99802
L,-0.1025539,0.8942662,-0.03744397,-0.1882807,0.1654092,-0.221264,6.619707,-5.349169,9.020191,40.01183
L,-0.1072155,0.889326,-0.03308067,-0.3465783,-0.3672806,0.3243938,-11.76879,-39.60335,40.56747,40.02528
L,-0.1116665,0.8851161,-0.02925405,-0.3104798,-0.2936693,0.2669308,2.518097,5.134843,-4.008401,40.03962
L,-0.1177352,0.8809482,-0.02735516,-0.4399554,-0.3021553,0.1376611,-9.38641,-0.6151977,-9.371479,40.05341
L,-0.122554,0.8779218,-0.02593457,-0.3449548,-0.2166465,0.1016928,6.800611,6.121146,-2.574793,40.06738
L,-0.1265069,0.8756603,-0.0248276,-0.2709762,-0.1550283,0.07588573,5.071408,4.22407,-1.769132,40.08197
L,-0.1297795,0.8719307,-0.02388927,-0.2438619,-0.2779145,0.06991985,2.020421,-9.156873,-0.444548,40.09539
L,-0.1327007,0.8690969,-0.02309141,-0.2059628,-0.1997966,0.05625399,2.672146,5.507834,-0.9635347,40.10957
L,-0.1345913,0.8670351,-0.02368451,-0.12225,-0.1333251,-0.0383514,5.413122,4.298249,-6.117473,40.12504
L,-0.1365394,0.8652201,-0.02401646,-0.1653768,-0.1540793,-0.0281799,-3.661085,-1.761848,0.8634705,40.13682
L,-0.1386045,0.8634902,-0.0241847,-0.1301999,-0.1090593,-0.01060679,2.217754,2.838315,1.107909,40.15268
L,-0.142204,0.8565874,-0.02067308,-0.2972885,-0.5701107,0.2900289,-13.80003,-38.07872,24.82982,40.16479
L,-0.1454618,0.8512406,-0.01801476,-0.2299418,-0.3773896,0.1876313,4.753509,13.60277,-7.227492,40.17896
L,-0.1459455,0.850045,-0.01838584,-0.03475577,-0.08591609,-0.02666634,14.026,20.94518,-15.39936,40.19287
L,-0.1466756,0.8488958,-0.01851215,-0.04860395,-0.07650219,-0.008408158,-0.9218425,0.6266625,1.215407,40.20789
L,-0.1461089,0.8489126,-0.01846818,0.04593528,0.001362477,0.003564423,7.663231,6.311613,0.9704825,40.22023
L,-0.1454988,0.8488076,-0.01836411,0.04297085,-0.007392699,0.007330122,-0.2087876,-0.6166353,0.2652218,40.23443
L,-0.1449159,0.8485273,-0.01818763,0.04373122,-0.02103159,0.01324019,0.05704813,-1.023284,0.4434142,40.24776
L,-0.1441012,0.8498792,-0.01899259,0.05750728,0.0954202,-0.05681614,0.972351,8.219478,-4.944762,40.26192
L,-0.1432894,0.8513996,-0.01995309,0.05172885,0.09687956,-0.06120286,-0.3682011,0.09298992,-0.2795219,40.27762
L,-0.1425803,0.8521417,-0.01983175,0.05253564,0.05498781,0.00899042,0.05977788,-3.10392,5.20089,40.29111
L,-0.1414838,0.8537591,-0.01999866,0.08921453,0.1315904,-0.01358004,2.984219,6.232438,-1.836347,40.30341
L,-0.1406666,0.8550599,-0.02011045,0.05428955,0.08641267,-0.007426181,-2.320166,-3.001287,0.4088182,40.31846
L,-0.1401203,0.8560157,-0.02017235,0.03800922,0.06650162,-0.004306413,-1.132641,-1.385234,0.2170458,40.33283
L,-0.1397686,0.8567077,-0.02020084,0.02898978,0.05704108,-0.002348664,-0.7435197,-0.7798822,0.1613875,40.34496
L,-0.1398662,0.8575729,-0.02058971,-0.006278381,0.05567317,-0.0250222,-2.269351,-0.08801886,-1.458942,40.3605
L,-0.1399497,0.8575348,-0.02058095,-0.006678735,-0.003044017,0.0007001179,-0.03199705,-4.692792,2.055778,40.37302
L,-0.140055,0.8574721,-0.02056168,-0.007603736,-0.004528237,0.001391669,-0.06679987,-0.1071844,0.04994103,40.38686
L,-0.140181,0.857394,-0.02053534,-0.008654964,-0.005363928,0.001809174,-0.07221518,-0.05740865,0.02868096,40.40142
L,-0.1403265,0.8573014,-0.02050237,-0.01001374,-0.006377133,0.00226865,-0.09348939,-0.06971272,0.03161384,40.41595
L,-0.1406993,0.8573912,-0.0210312,-0.02699089,0.006504661,-0.03829555,-1.229409,0.9328412,-2.937475,40.42976
L,-0.1416526,0.8573219,-0.02233695,-0.0723561,-0.00526111,-0.09910074,-3.443027,-0.8929724,-4.614857,40.44294
L,-0.1427425,0.8572124,-0.02376941,-0.06848016,-0.006879944,-0.09000748,0.2435414,-0.101718,0.5713668,40.45885
L,-0.1450863,0.8574102,-0.02632378,-0.164634,0.01389587,-0.1794245,-6.75406,1.459339,-6.280852,40.47309
L,-0.147197,0.8575531,-0.02856786,-0.1587242,0.01074387,-0.1687526,0.4444116,-0.2370273,0.8025203,40.48639
L,-0.1489672,0.8576428,-0.03040563,-0.139772,0.00708302,-0.1451087,1.496448,-0.2890571,1.866902,40.49905
L,-0.1505298,0.8588961,-0.03356607,-0.100009,0.08021164,-0.2022685,2.544833,4.680232,-3.658229,40.51468
L,-0.1519456,0.8599104,-0.03625194,-0.122567,0.0878158,-0.2325241,-1.952922,0.6583173,-2.61933,40.52623
L,-0.153205,0.8607116,-0.03851069,-0.09310667,0.05923047,-0.166982,2.177902,-2.113219,4.845311,40.53976
L,-0.1543469,0.8613671,-0.04046313,-0.08282893,0.04754514,-0.1416221,0.7455031,-0.8476036,1.839498,40.55354
L,-0.1536057,0.8617955,-0.04238146,0.05140439,0.0297123,-0.1330365,9.309116,-1.236712,0.5954137,40.56796
L,-0.1531752,0.8627469,-0.04371612,0.03226509,0.0712952,-0.1000206,-1.43432,3.116269,2.474247,40.58131
L,-0.1529269,0.8636242,-0.04505648,0.01682778,0.05945821,-0.09084,-1.046225,-0.8022221,0.622192,40.59606
L,-0.1528139,0.8644505,-0.04641781,0.00924715,0.06764327,-0.1114504,-0.620617,0.6701009,-1.687351,40.60828
L,-0.1519578,0.864608,-0.04615208,0.05912474,0.01088317,0.01835119,3.444444,-3.919737,8.963834,40.62276
