L/R,p_x,p_y,p_z,v_x,v_y,v_z,a_x,a_y,a_z,t
L,-0.232309,0.7765893,-0.07925384,-0.2047247,0.0242019,0.06945769,-8.549626,-61.58085,11.29038,36.44156
L,-0.2348398,0.7770657,-0.07838986,-0.1797944,0.0338457,0.06137894,1.771091,0.6851121,-0.5739284,36.45564
L,-0.2375121,0.7777704,-0.07748453,-0.1939401,0.05114462,0.06570492,-1.026636,1.255484,0.3139619,36.46941
L,-0.2398024,0.7763525,-0.07492957,-0.1738247,-0.1076107,0.1939107,1.526673,-12.04886,9.730276,36.48259
L,-0.2426806,0.7753683,-0.07231168,-0.1999226,-0.06836248,0.1818399,-1.81277,2.726204,-0.8384464,36.49699
L,-0.2440636,0.7735549,-0.07190325,-0.1016677,-0.133312,0.03002478,7.222921,-4.774573,-11.16024,36.51059
L,-0.243757,0.772531,-0.07272621,0.0220568,-0.07365704,-0.05920263,8.900556,4.291491,-6.418889,36.52449
L,-0.243766,0.771619,-0.0734173,-0.0006446484,-0.06521072,-0.04941737,-1.623309,0.603969,0.6997129,36.53848
L,-0.2440695,0.770808,-0.07397856,-0.02172438,-0.05805827,-0.04017773,-1.508991,0.5120081,0.6614184,36.55244
L,-0.2428024,0.7707081,-0.07473706,0.08713847,-0.006869753,-0.05216104,7.486292,3.520137,-0.8240694,36.56699
L,-0.2416065,0.7706597,-0.07550479,0.08982249,-0.00363091,-0.05766644,0.2016039,0.2432789,-0.4135261,36.5803
L,-0.2398669,0.7710022,-0.07665329,0.1233893,0.02428724,-0.08145842,2.380774,1.980134,-1.68748,36.5944
L,-0.2385377,0.7713664,-0.07759967,0.09203315,0.02521626,-0.06552822,-2.171112,0.06432571,1.103013,36.60884
L,-0.238132,0.7717,-0.07802428,0.03248368,0.0267114,-0.03399774,-4.768032,0.1197138,2.524596,36.62133
L,-0.2379351,0.7719598,-0.07829578,0.01330623,0.01756302,-0.01835273,-1.296352,-0.6184101,1.057567,36.63612
L,-0.2378394,0.7721754,-0.07848671,0.006191001,0.01395144,-0.01235212,-0.4603195,-0.2336505,0.3882092,36.65158
L,-0.2378101,0.772442,-0.07817332,0.002140381,0.01947899,0.02289696,-0.2959436,0.4038499,2.575344,36.66527
L,-0.2378104,0.7729957,-0.07752304,-1.994256E-05,0.04630664,0.05439273,-0.1807007,2.244003,2.634469,36.67722
L,-0.2385484,0.7776862,-0.0748072,-0.05449934,0.3463688,0.2005463,-4.022943,22.15761,10.79248,36.69077
L,-0.2393765,0.7821752,-0.07221834,-0.06063417,0.3287011,0.1895688,-0.4492201,-1.293713,-0.8038255,36.70442
L,-0.2401432,0.7857581,-0.07015283,-0.05345225,0.2497964,0.144005,0.5007169,-5.501171,-3.176665,36.71877
L,-0.2421761,0.7916942,-0.06608974,-0.1433367,0.4185382,0.2864753,-6.337457,11.89743,10.04511,36.73295
L,-0.2438377,0.7964639,-0.06286662,-0.1224211,0.3514176,0.237471,1.541006,-4.945269,-3.610508,36.74652
L,-0.2421539,0.8046281,-0.06098027,0.1161575,0.5632072,0.1301305,16.45841,14.61036,-7.404911,36.76102
L,-0.2411125,0.8113065,-0.05924229,0.07591334,0.4868517,0.1266965,-2.933749,-5.566222,-0.2503378,36.77473
L,-0.2433703,0.8125464,-0.05688942,-0.1639478,0.09003203,0.1708562,-17.41777,-28.81549,3.206707,36.78851
L,-0.2450476,0.8140025,-0.0549422,-0.1215972,0.1055638,0.1411646,3.070235,1.125986,-2.152512,36.8023
L,-0.2465047,0.8157439,-0.05309152,-0.09885825,0.1181418,0.125555,1.542668,0.8533255,-1.058996,36.81704
L,-0.2460236,0.8189021,-0.05318298,0.03604018,0.2365402,-0.006850168,10.10366,8.867834,-9.916921,36.83039
L,-0.2457385,0.8222805,-0.05296763,0.02149786,0.2547873,0.01624083,-1.096715,1.376114,1.741417,36.84365
L,-0.2457767,0.8220659,-0.05338177,-0.002685416,-0.01506427,-0.02907457,-1.697777,-18.94482,-3.18135,36.85789
L,-0.2458249,0.8220099,-0.05359095,-0.003327623,-0.003871244,-0.01445282,-0.04437285,0.7733752,1.010281,36.87237
L,-0.245896,0.8220425,-0.05376695,-0.004966666,0.002275,-0.01230365,-0.1145775,0.4296536,0.1502379,36.88667
L,-0.2456561,0.8217092,-0.05446797,0.01513789,-0.02103018,-0.04423871,1.268727,-1.470706,-2.015307,36.90252
L,-0.245364,0.8214257,-0.0553383,0.02284434,-0.02217426,-0.06806454,0.6026843,-0.08947302,-1.863305,36.91531
L,-0.2453044,0.8196768,-0.05696619,0.004199219,-0.1232443,-0.1147154,-1.3139,-7.122285,-3.28743,36.9295
L,-0.2452977,0.8182013,-0.05842745,0.0005165958,-0.1144323,-0.1133318,-0.2856147,0.6834331,0.1073063,36.94239
L,-0.2448274,0.813466,-0.06011914,0.0352837,-0.3552742,-0.1269218,2.608468,-18.06962,-1.019616,36.95572
L,-0.2444844,0.8097296,-0.06144204,0.02438547,-0.2655826,-0.09403227,-0.7746493,6.375303,2.337797,36.96979
L,-0.2442602,0.8070021,-0.06239608,0.01664527,-0.2025496,-0.07084892,-0.5748003,4.680944,1.721637,36.98325
L,-0.2418496,0.8001207,-0.06488035,0.1686056,-0.4813067,-0.1737554,10.62846,-19.49693,-7.197526,36.99755
L,-0.2400685,0.7949572,-0.06674597,0.1321954,-0.3832328,-0.1384656,-2.702353,7.279018,2.6192,37.01102
L,-0.2399316,0.7890084,-0.0678404,0.01008621,-0.4382861,-0.0806353,-8.996679,-4.05618,4.260784,37.0246
L,-0.2397533,0.7844262,-0.06874505,0.01257653,-0.3232559,-0.0638182,0.1756789,8.114768,1.186357,37.03877
L,-0.2395484,0.7807171,-0.06951959,0.01464524,-0.2650755,-0.05535416,0.1478467,4.158026,0.6049067,37.05276
L,-0.2402332,0.7782619,-0.0694235,-0.05164544,-0.1851625,0.007246116,-4.999339,6.026667,4.721026,37.06602
L,-0.2407054,0.775898,-0.06946766,-0.03297836,-0.1650698,-0.00308317,1.303532,1.403091,-0.7213,37.08035
L,-0.2429736,0.7723153,-0.06885806,-0.1671146,-0.263965,0.04491309,-9.882801,-7.28634,3.536237,37.09392
L,-0.2448705,0.7687396,-0.06844939,-0.138205,-0.2605223,0.02977511,2.1063,0.2508273,-1.102927,37.10764
L,-0.2463955,0.7653551,-0.06821202,-0.1091031,-0.2421491,0.0169827,2.08212,1.314528,-0.9152442,37.12162
L,-0.2471671,0.7650364,-0.06816329,-0.05588096,-0.02307493,0.003529113,3.85411,15.86436,-0.9742477,37.13543
L,-0.2477646,0.7645035,-0.06815716,-0.04176667,-0.03725,0.0004286458,0.9866604,-0.9909092,-0.2167384,37.14973
L,-0.2479626,0.764762,-0.06817004,-0.01466776,0.01914924,-0.0009544808,2.007862,4.178836,-0.1024812,37.16323
L,-0.2481916,0.7649484,-0.06819247,-0.01620261,0.01318386,-0.001586848,-0.1085677,-0.4219612,-0.04473052,37.17737
L,-0.2482691,0.7675539,-0.06817464,-0.005787037,0.1945958,0.001332131,0.777886,13.54873,0.2180037,37.19076
L,-0.2484027,0.7703953,-0.06817656,-0.009524407,0.2026277,-0.00013708,-0.2665204,0.5727725,-0.1047729,37.20478
L,-0.2485571,0.7726293,-0.0681989,-0.01094447,0.1583626,-0.001583943,-0.1006656,-3.137864,-0.1025653,37.21889
L,-0.2494917,0.7766978,-0.06823964,-0.06802102,0.2960942,-0.00296439,-4.15388,10.02374,-0.1004653,37.23263
L,-0.2502849,0.7798548,-0.06829232,-0.05886582,0.2343131,-0.003910121,0.6794967,-4.585376,-0.07019185,37.2461
L,-0.2494201,0.7832101,-0.06790271,0.06025614,0.2338018,0.02714906,8.300666,-0.03562454,2.164268,37.26045
L,-0.2487981,0.7858441,-0.06761404,0.04496712,0.1904302,0.02086924,-1.105329,-3.135578,-0.4540034,37.27428
L,-0.2483541,0.7879455,-0.06739883,0.03168166,0.1499345,0.01535548,-0.9479322,-2.889415,-0.3934135,37.2883
L,-0.2488711,0.7880685,-0.06727438,-0.03745595,0.008909446,0.009016873,-5.009401,-10.21804,-0.4592666,37.3021
L,-0.2492128,0.7881873,-0.06719276,-0.02455862,0.008536356,0.0058658,0.9267977,-0.02681016,-0.226435,37.31602
L,-0.2491045,0.7882096,-0.06719998,0.007952478,0.001640363,-0.0005303839,2.385943,-0.5060871,-0.4694068,37.32964
L,-0.2489863,0.788259,-0.06720785,0.008481012,0.003542579,-0.000564759,0.03793867,0.1365429,-0.002467478,37.34357
L,-0.2489731,0.7878545,-0.06724942,0.0008431575,-0.02577327,-0.00264911,-0.4866839,-1.868006,-0.1328148,37.35927
L,-0.248932,0.78619,-0.06742825,0.003049888,-0.1237459,-0.01329465,0.1640616,-7.283875,-0.7914537,37.37272
L,-0.2489103,0.7851238,-0.06754974,0.001601409,-0.07864818,-0.008961074,-0.1068403,3.326422,0.3196461,37.38628
L,-0.2484455,0.784566,-0.06821574,0.03340443,-0.04007761,-0.04785906,2.285354,2.771667,-2.795196,37.40019
L,-0.2479873,0.7840354,-0.06887604,0.03328974,-0.03855148,-0.04797499,-0.008333261,0.1108829,-0.008422852,37.41396
L,-0.2479833,0.7840314,-0.06888106,0.0003022027,-0.0003044413,-0.0003766341,-2.477789,2.872846,3.57525,37.42727
L,-0.24746,0.782226,-0.071938,0.03791157,-0.1308129,-0.2214924,2.725006,-9.456059,-16.02105,37.44107
L,-0.2469647,0.7805389,-0.07482678,0.03494601,-0.1190166,-0.2037883,-0.2092046,0.8321705,1.248927,37.45525
L,-0.2467151,0.7755743,-0.07782345,0.01894961,-0.3770097,-0.2275657,-1.214762,-19.59193,-1.805646,37.46841
L,-0.2465063,0.771719,-0.08024108,0.01517136,-0.280111,-0.1756568,-0.2745137,7.040299,3.77151,37.48218
L,-0.2490537,0.7650384,-0.08173956,-0.1678666,-0.4402416,-0.09874721,-12.06192,-10.55236,5.068219,37.49735
L,-0.2508952,0.7599382,-0.08306336,-0.1322592,-0.3662928,-0.09507545,2.557335,5.311025,0.2637067,37.51128
L,-0.252214,0.7560183,-0.08421098,-0.09934671,-0.2952811,-0.08644935,2.479256,5.349223,0.6497929,37.52455
L,-0.2527609,0.7558702,-0.0844972,-0.03847121,-0.01042086,-0.02013669,4.282917,20.04144,4.665451,37.53876
L,-0.2531524,0.7555415,-0.08478174,-0.03004931,-0.02522596,-0.02183601,0.6462974,-1.136144,-0.1304058,37.5518
L,-0.2534454,0.7553841,-0.08481187,-0.02150187,-0.01155253,-0.002211209,0.6272842,1.003474,1.440236,37.56542
L,-0.2537636,0.7551059,-0.08489662,-0.02276798,-0.01990652,-0.006063536,-0.0905847,-0.5976937,-0.275618,37.5794
L,-0.255478,0.755349,-0.0843603,-0.125741,0.01783279,0.03933793,-7.552817,2.768084,3.330084,37.59303
L,-0.2576551,0.7554369,-0.08379205,-0.1566231,0.006324609,0.04087895,-2.221607,-0.8278813,0.1108589,37.60693
L,-0.2598018,0.7553165,-0.08333769,-0.1521705,-0.008535019,0.03220913,0.315632,-1.05337,-0.6145864,37.62104
L,-0.2611447,0.7561105,-0.08275753,-0.1007575,0.05957534,0.04352719,3.857355,5.110109,0.8491585,37.63437
L,-0.2623663,0.7566469,-0.08231667,-0.0855784,0.03757599,0.03088412,1.063368,-1.541154,-0.8857042,37.64864
L,-0.2649952,0.7596001,-0.08127638,-0.1924974,0.2162448,0.07617515,-7.829098,13.08295,3.316417,37.6623
L,-0.2674786,0.7621037,-0.08039107,-0.1792422,0.1806985,0.06389816,0.9567065,-2.565595,-0.8861063,37.67616
L,-0.2696003,0.7640009,-0.07971387,-0.1539002,0.1376159,0.04912158,1.838203,-3.125027,-1.071829,37.68994
L,-0.2736037,0.7671387,-0.07843469,-0.2789677,0.2186462,0.0891356,-8.714965,5.64636,2.78826,37.70429
L,-0.276939,0.769604,-0.07742738,-0.2499509,0.1847529,0.07548901,2.174554,-2.539999,-1.022691,37.71764
L,-0.2793915,0.7734475,-0.07728568,-0.1775004,0.2781742,0.01025579,5.243641,6.761411,-4.721285,37.73145
L,-0.2815717,0.7764793,-0.07712279,-0.1616321,0.2247685,0.01207557,1.176402,-3.959274,0.1349106,37.74494
L,-0.2835472,0.7789392,-0.07694541,-0.1361355,0.1695173,0.01222397,1.757043,-3.807509,0.01022689,37.75945
L,-0.2869956,0.7841668,-0.07586874,-0.2354106,0.3568685,0.07350057,-6.777178,12.78984,4.183149,37.7741
L,-0.2900362,0.7884818,-0.07499108,-0.2427156,0.3444447,0.07005914,-0.5831244,-0.991726,-0.2747102,37.78663
L,-0.2931691,0.7927403,-0.07428242,-0.2208891,0.300258,0.04996491,1.538918,-3.115454,-1.416779,37.80081
L,-0.2959002,0.7962801,-0.07368364,-0.1977706,0.256332,0.04336099,1.674135,-3.180924,-0.4782256,37.81462
L,-0.2970106,0.795113,-0.07428043,-0.08153668,-0.08569678,-0.04382222,8.535023,-25.11507,-6.401836,37.82824
L,-0.2981919,0.7944015,-0.07472679,-0.08369721,-0.05040963,-0.03162426,-0.1530733,2.500085,0.8642219,37.84235
L,-0.299667,0.7939501,-0.07513387,-0.1060602,-0.03245852,-0.02926848,-1.607875,1.290668,0.1693783,37.85626
L,-0.3029573,0.7916047,-0.07420015,-0.2332405,-0.1662596,0.06618918,-9.015568,-9.4849,6.766807,37.87037
L,-0.3063391,0.7897782,-0.07329931,-0.2435525,-0.1315419,0.06487648,-0.7426468,2.500288,-0.09453715,37.88425
L,-0.3080221,0.7886032,-0.07270249,-0.1209396,-0.08442982,0.04288737,8.810925,3.385457,-1.58013,37.89817
L,-0.3096345,0.7878457,-0.07219806,-0.1186636,-0.05575344,0.03712363,0.1674988,2.110427,-0.4241802,37.91176
L,-0.3112641,0.787321,-0.07173195,-0.119656,-0.03852416,0.03422564,-0.0728718,1.265141,-0.2127984,37.92538
L,-0.3113563,0.7866679,-0.07215278,-0.00654355,-0.0463505,-0.02986367,8.027002,-0.5553949,-4.548086,37.93947
L,-0.3115872,0.7861474,-0.07248421,-0.01664991,-0.03752406,-0.02389516,-0.7286361,0.636358,0.4303105,37.95334
L,-0.3115138,0.7860201,-0.07228026,0.005326508,-0.00923492,0.01479381,1.594074,2.051973,2.806332,37.96712
L,-0.3114922,0.7858968,-0.07204226,0.001498259,-0.0085751,0.01654924,-0.2661943,0.04588011,0.122062,37.98151
L,-0.3102147,0.785302,-0.07194966,0.09307905,-0.04333571,0.006746369,6.672417,-2.532597,-0.7142198,37.99523
L,-0.3086295,0.7845299,-0.07180875,0.11448,-0.05575499,0.01017616,1.545492,-0.896871,0.2476855,38.00908
L,-0.3072357,0.7838156,-0.07165583,0.101656,-0.05210507,0.01115357,-0.9353778,0.266223,0.07129198,38.02279
L,-0.3007351,0.787089,-0.07483765,0.2642018,0.1330402,-0.1293172,6.606265,7.524764,-5.709079,38.04739
L,-0.2952915,0.7899132,-0.07750933,0.3079464,0.1597668,-0.1511358,2.474617,1.511915,-1.234274,38.06507
L,-0.2942211,0.7890261,-0.07803687,0.07824482,-0.0648529,-0.03856414,-16.79166,-16.42016,8.22922,38.07875
L,-0.2938296,0.7888295,-0.07824928,0.0273938,-0.01375634,-0.01486429,-3.55854,3.575722,1.658509,38.09304
L,-0.292441,0.7879339,-0.08218285,0.1065019,-0.06868508,-0.3016864,6.067206,-4.212768,-21.99786,38.10608
L,-0.2909155,0.7871125,-0.08621149,0.1085479,-0.05845379,-0.2866672,0.1455921,0.7280329,1.068724,38.12013
L,-0.2986337,0.7826577,-0.09059733,-0.5579883,-0.322062,-0.3170774,-48.18766,-19.05773,-2.198523,38.13396
L,-0.3042312,0.7793468,-0.09414165,-0.401794,-0.2376566,-0.2544143,11.21178,6.058701,4.498015,38.1479
L,-0.3067826,0.7781583,-0.09641352,-0.1815537,-0.08457179,-0.1616609,15.67173,10.89312,6.600099,38.16195
L,-0.3086369,0.7772377,-0.09824352,-0.133908,-0.06648158,-0.132155,3.440781,1.306403,2.130794,38.1758
L,-0.3101598,0.776438,-0.09987449,-0.1107732,-0.05816887,-0.1186318,1.682754,0.6046407,0.9836401,38.18954
L,-0.3132796,0.773984,-0.09961192,-0.2276804,-0.1790959,0.01916205,-8.531886,-8.82525,10.05618,38.20325
L,-0.3161558,0.7717459,-0.09972043,-0.2047736,-0.1593394,-0.007724975,1.630873,1.40659,-1.914251,38.21729
L,-0.3169441,0.77172,-0.09882875,-0.0537587,-0.001768178,0.06080854,10.29856,10.74567,4.673687,38.23196
L,-0.3176776,0.7715993,-0.09830789,-0.05629071,-0.009262478,0.03997045,-0.1943065,-0.5751129,-1.599116,38.24499
L,-0.3184636,0.7713994,-0.09796406,-0.05511804,-0.01401986,0.02411258,0.08223842,-0.333633,-1.112104,38.25925
L,-0.3200743,0.7712359,-0.09674016,-0.1122429,-0.01138856,0.08528386,-3.98058,0.1833549,4.262543,38.2736
L,-0.3218497,0.7709627,-0.09564696,-0.1365606,-0.02101673,0.08408982,-1.87052,-0.7406006,-0.09184559,38.2866
L,-0.3217635,0.7744998,-0.09551492,0.006013296,0.2468634,0.009214943,9.950714,18.69626,-5.225772,38.30093
L,-0.3218688,0.7784581,-0.09547187,-0.007599432,0.2858557,0.003109396,-0.9830564,2.815871,-0.440918,38.31477
L,-0.3221585,0.7818031,-0.09552282,-0.0207027,0.2390608,-0.003641609,-0.936462,-3.344332,-0.4824797,38.32877
L,-0.3197477,0.7878368,-0.09355385,0.1742881,0.4362116,0.1423481,14.09699,14.25314,10.55442,38.3426
L,-0.3181374,0.7925116,-0.09215887,0.1152738,0.3346404,0.09985951,-4.224533,-7.270965,-3.041544,38.35657
L,-0.3170982,0.7927997,-0.09158827,0.07639425,0.02118094,0.04194618,-2.858119,-23.04305,-4.257329,38.37017
L,-0.3164912,0.7931129,-0.09123535,0.04446662,0.02294403,0.0258568,-2.339194,0.1291736,-1.178797,38.38382
L,-0.315508,0.7929794,-0.09090386,0.06888237,-0.009353287,0.02322246,1.710434,-2.262573,-0.1845475,38.39809
L,-0.3145369,0.7929682,-0.09056452,0.06981967,-0.000801392,0.02439799,0.06739084,0.6148732,0.0845198,38.412
L,-0.3136037,0.7930717,-0.09022623,0.06810708,0.007551503,0.02468811,-0.1249848,0.6095939,0.02117281,38.4257
L,-0.3113676,0.794469,-0.09017709,0.1543349,0.09644467,0.003391999,5.951584,6.135548,-1.469891,38.44019
L,-0.3091619,0.795988,-0.09011149,0.149718,0.103104,0.004452943,-0.313387,0.4520175,0.07201452,38.45493
L,-0.3074273,0.793036,-0.08942717,0.1424557,-0.2424274,0.05619946,-0.5964153,-28.37687,4.249699,38.4671
L,-0.3056015,0.7901662,-0.08870698,0.1269562,-0.1995524,0.05007823,-1.077746,2.981278,-0.4256349,38.48148
L,-0.3039621,0.7878401,-0.08806814,0.1178107,-0.1671507,0.04590647,-0.657195,2.328377,-0.2997811,38.4954
L,-0.2966908,0.7852633,-0.08722138,0.5129486,-0.1817815,0.0597343,27.87488,-1.032127,0.9754798,38.50957
L,-0.2909996,0.7833218,-0.0865228,0.4219236,-0.1439347,0.05178985,-6.748208,2.805799,-0.5889677,38.52306
L,-0.2848404,0.7745025,-0.0847805,0.4368469,-0.62552,0.1235753,1.058452,-34.15711,5.091485,38.53716
L,-0.2798471,0.7680011,-0.08340719,0.3598023,-0.4684708,0.09895654,-5.55161,11.31652,-1.773959,38.55104
L,-0.2724138,0.7584882,-0.08330526,0.5479735,-0.7012839,0.007514258,13.87175,-17.1627,-6.741014,38.56461
L,-0.2662373,0.7510762,-0.08308648,0.4407024,-0.5288556,0.01561065,-7.653913,12.30295,0.5776863,38.57862
L,-0.2608995,0.7449099,-0.08278669,0.382313,-0.4416496,0.02147157,-4.182085,6.246049,0.4197828,38.59258
L,-0.2517397,0.7416977,-0.08557678,0.6603904,-0.2315903,-0.2011563,20.04849,15.1446,-16.05076,38.60645
L,-0.2439971,0.7383674,-0.08748687,0.5453207,-0.2345555,-0.1345295,-8.104472,-0.2088396,4.69259,38.62065
L,-0.2341336,0.7429609,-0.08780227,0.7056922,0.3286453,-0.02256542,11.47392,40.29468,8.010565,38.63463
L,-0.2256313,0.7454403,-0.08804439,0.6324744,0.1844362,-0.01801098,-5.446541,-10.72745,0.3387961,38.64807
L,-0.2180406,0.7465243,-0.08824623,0.5157688,0.07365782,-0.0137144,-7.929935,-7.527186,0.2919449,38.66279
L,-0.2111355,0.7553923,-0.08837938,0.5148284,0.6611739,-0.009927275,-0.07010808,43.80371,0.2823584,38.6762
L,-0.2045578,0.7614923,-0.0885084,0.4721535,0.4378594,-0.009261834,-3.063246,-16.02973,0.04776593,38.69013
L,-0.2006226,0.7758242,-0.08436229,0.2914096,1.061313,0.3070279,-13.38445,46.16795,23.42188,38.70364
L,-0.1961881,0.7865245,-0.08132343,0.303999,0.7335292,0.2083209,0.8630361,-22.47031,-6.766594,38.71822
L,-0.2008078,0.8038113,-0.07291251,-0.3473963,1.29995,0.6324931,-48.98433,42.59431,31.89736,38.73152
L,-0.2027438,0.8174068,-0.06647156,-0.1431278,1.005072,0.4761582,15.10089,-21.79935,-11.55732,38.74505
L,-0.2029776,0.8284383,-0.06136756,-0.01623775,0.7662543,0.3545266,8.813849,-16.58838,-8.448593,38.75945
L,-0.2037095,0.8587842,-0.04981962,-0.05332607,2.210946,0.8413626,-2.70219,105.2577,35.47002,38.77317
L,-0.2033621,0.8832607,-0.04060775,0.0252714,1.780344,0.6700435,5.71694,-31.32069,-12.46123,38.78692
L,-0.2087727,0.9020768,-0.03565046,-0.3736437,1.299406,0.3423402,-27.54826,-33.21256,-22.63052,38.8014
L,-0.2120264,0.9184131,-0.03103711,-0.2434249,1.222161,0.3451375,9.742031,-5.778922,0.2092742,38.81477
L,-0.2139428,0.9332629,-0.02658484,-0.135482,1.049833,0.3147621,7.631228,-12.18306,-2.147449,38.82891
L,-0.2069543,0.9544904,-0.02314767,0.5128779,1.557855,0.2522485,47.58221,37.28297,-4.587779,38.84254
L,-0.2015618,0.9734018,-0.01953285,0.3735775,1.310126,0.2504236,-9.650312,-17.1619,-0.1264225,38.85697
L,-0.1942878,0.9888825,-0.01380226,0.5323372,1.132935,0.4193858,11.61863,-12.96749,12.36527,38.87064
L,-0.1884485,1.003725,-0.008503534,0.4287804,1.089885,0.3890841,-7.604147,-3.161099,-2.225042,38.88425
L,-0.1835539,1.01824,-0.003499601,0.3240116,0.9608822,0.3312503,-6.935484,-8.539745,-3.828484,38.89936
L,-0.1847464,1.027724,0.01624434,-0.09014337,0.7168307,1.492432,-31.30572,-18.44771,87.77303,38.91259
L,-0.1848275,1.038285,0.03218311,-0.006073661,0.7910447,1.193787,6.296677,5.5585,-22.36801,38.92594
L,-0.1765159,1.053446,0.0533222,0.5901506,1.076441,1.500944,42.33386,20.26404,21.80913,38.94003
L,-0.169706,1.068182,0.07085351,0.4945107,1.070135,1.273055,-6.944994,-0.4578861,-16.54839,38.9538
L,-0.165568,1.075086,0.1046106,0.2989929,0.4988199,2.439147,-14.12729,-41.28082,84.25692,38.96764
L,-0.1616806,1.083573,0.132618,0.2778262,0.606572,2.001622,-1.512739,7.700808,-31.26895,38.98163
L,-0.157922,1.09321,0.1562499,0.2657198,0.6812719,1.670704,-0.8558817,5.281048,-23.39493,38.99577
L,-0.1478468,1.091553,0.1907398,0.7134372,-0.1173099,2.442283,31.70352,-56.54874,54.63667,39.0099
L,-0.139449,1.093508,0.2204537,0.6311449,0.1468965,2.233177,-6.184754,19.85669,-15.7156,39.0232
L,-0.1343159,1.083128,0.2600343,0.3557931,-0.7194854,2.743469,-19.08563,-60.05204,35.37021,39.03763
L,-0.1293815,1.078328,0.2945022,0.3670611,-0.3570516,2.564005,0.8382121,26.96079,-13.34999,39.05107
L,-0.1245335,1.076866,0.3251,0.3479942,-0.1049425,2.196342,-1.36864,18.09663,-26.39126,39.065
L,-0.1293449,1.055191,0.3433475,-0.1716953,-0.7734779,0.6511675,-18.54526,-23.85687,-55.13995,39.09303
L,-0.1491247,1.019704,0.326814,-1.498599,-2.688629,-1.252649,-100.5317,-145.0998,-144.241,39.10622
L,-0.154702,1.009126,0.3285019,-0.3953657,-0.7498732,0.1196529,78.20605,137.4346,97.27978,39.12033
L,-0.1613568,1.009001,0.3080749,-0.4707263,-0.008786428,-1.444906,-5.330631,52.42079,-110.6691,39.13447
L,-0.1661491,1.008257,0.2976003,-0.3449427,-0.05355917,-0.7539406,9.053658,-3.222654,49.73431,39.14836
L,-0.1698038,1.00716,0.292538,-0.2493635,-0.07489589,-0.3454093,6.521474,-1.455828,27.87455,39.16302
L,-0.1514048,1.018567,0.2670333,1.361711,0.8442793,-1.887605,119.2359,68.02831,-114.1382,39.17653
L,-0.1435719,1.022681,0.2615163,0.55317,0.2905021,-0.3896106,-57.0997,-39.10813,105.7894,39.19069
L,-0.1448788,1.022684,0.2609138,-0.09581017,0.0002184704,-0.04417252,-47.57446,-21.27967,25.32285,39.20433
L,-0.1289603,1.030134,0.2571138,1.197747,0.5605805,-0.2859209,97.33012,42.1629,-18.18969,39.21762
L,-0.11777,1.035606,0.254437,0.8184891,0.4002511,-0.1957833,-27.73998,-11.72695,6.592919,39.23129
L,-0.1160803,1.038236,0.218402,0.1256226,0.1954942,-2.679063,-51.51185,-15.22286,-184.6219,39.24474
L,-0.1140454,1.040448,0.1954558,0.1387034,0.1507735,-1.564013,0.8915868,-3.048168,76.00195,39.25941
L,-0.1197285,1.03094,0.1679688,-0.4281048,-0.7162177,-2.07056,-42.69694,-65.30935,-38.15755,39.27269
L,-0.122998,1.024482,0.1474104,-0.2220379,-0.4385687,-1.396184,13.99461,18.85597,45.79891,39.28741
L,-0.1280759,1.014013,0.1141369,-0.3501149,-0.7218569,-2.29417,-8.830772,-19.53243,-61.91525,39.30192
L,-0.1313147,1.006351,0.08898904,-0.2393029,-0.5661288,-1.858053,8.187338,11.50597,32.22255,39.31545
L,-0.1334195,1.000357,0.06741937,-0.01963509,-0.05591081,-0.2012228,2.049274,4.759807,15.45651,39.42265
L,-0.1559712,0.9143788,-0.0101092,-1.135575,-4.329377,-3.903889,-56.19228,-215.187,-186.4448,39.4425
L,-0.1701054,0.8800752,-0.08420222,-0.5896243,-1.431015,-3.090872,22.77495,120.9083,33.91593,39.46648
L,-0.1765909,0.861976,-0.1039235,-0.4632525,-1.292801,-1.408666,9.026599,9.872522,120.1581,39.48048
L,-0.179426,0.8510246,-0.1180435,-0.1967207,-0.7598886,-0.9797486,18.49383,36.97715,29.76129,39.49489
L,-0.1761318,0.8355899,-0.1163839,0.2753732,-1.290208,0.1387285,39.4632,-44.33041,93.49555,39.50685
L,-0.1743845,0.8216576,-0.1191134,0.1223374,-0.9755025,-0.1911079,-10.71512,22.0348,-23.09419,39.52113
L,-0.1755777,0.8051497,-0.1055348,-0.08345076,-1.154603,0.9497143,-14.39331,-12.52673,79.79181,39.53543
L,-0.1768923,0.7902284,-0.0983868,-0.0899794,-1.021284,0.4892471,-0.4468521,9.125057,-31.51663,39.55004
L,-0.1782667,0.7761907,-0.09563387,-0.1020104,-1.041876,0.2043217,-0.8929387,-1.528375,-21.14708,39.56351
L,-0.1911781,0.7899101,-0.08441517,-0.9247662,0.9826375,0.803529,-58.9291,145.0038,42.91765,39.57748
L,-0.2007355,0.7966989,-0.0777217,-0.7207739,0.511984,0.5047907,15.38417,-35.49453,-22.52947,39.59074
L,-0.2078472,0.7858744,-0.06553225,-0.5110441,-0.7778449,0.8759295,15.07111,-92.68665,26.6699,39.60465
L,-0.213908,0.7757863,-0.05734662,-0.4333892,-0.7213712,0.5853283,5.552861,4.038253,-20.77997,39.61864
L,-0.2193179,0.7661365,-0.05187833,-0.3749773,-0.6688632,0.3790274,4.048736,3.639522,-14.29946,39.63306
