L/R,p_x,p_y,p_z,v_x,v_y,v_z,a_x,a_y,a_z,t
L,-0.1374834,1.419395,-0.1093474,-0.1655658,-0.08629461,0.1646949,-0.2414779,-24.68027,-3.830944,3.147293
L,-0.1391105,1.418888,-0.1078445,-0.1146898,-0.0357455,0.105933,3.586137,3.563094,-4.141996,3.16148
L,-0.1473024,1.413584,-0.1067914,-0.5859343,-0.3793656,0.07532081,-33.70639,-24.57789,-2.189578,3.175461
L,-0.1535104,1.410017,-0.1058444,-0.4448843,-0.2556213,0.06786922,10.10809,8.867918,-0.5340046,3.189415
L,-0.1677953,1.406983,-0.1081698,-1.059623,-0.2250283,-0.1724907,-45.59989,2.269316,-17.82935,3.202896
L,-0.1786084,1.404767,-0.1096802,-0.7490999,-0.1535743,-0.1046362,21.51208,4.950118,4.700752,3.217331
L,-0.187467,1.403058,-0.1106686,-0.6369255,-0.1228744,-0.07107104,8.065229,2.207292,2.413303,3.231239
L,-0.2025731,1.403703,-0.1090369,-1.125307,0.04806053,0.1215583,-36.38147,12.73361,14.34971,3.244663
L,-0.2146383,1.403992,-0.1078212,-0.8585299,0.02059582,0.08650213,18.9832,-1.954318,-2.494508,3.258717
L,-0.2311006,1.411724,-0.1057837,-1.152948,0.5415275,0.1426976,-20.61981,36.48386,3.935696,3.272995
L,-0.2446093,1.417339,-0.1042078,-1.002334,0.4165989,0.1169293,11.17536,-9.269544,-1.911973,3.286472
L,-0.2565074,1.421512,-0.1029308,-0.817347,0.2866385,0.08772479,12.70787,-8.927759,-2.006236,3.301029
L,-0.2709022,1.4146,-0.1090007,-1.06057,-0.509231,-0.4472129,-17.92002,-58.63755,-39.41279,3.314602
L,-0.2835817,1.409972,-0.1131824,-0.8774749,-0.3202547,-0.2893925,12.67087,13.07787,10.92177,3.329052
L,-0.3006968,1.410566,-0.1146041,-1.27933,0.04438445,-0.106264,-30.03816,27.25634,13.68863,3.34243
L,-0.3155396,1.411022,-0.1157301,-1.077824,0.03309384,-0.08176561,14.63254,-0.8198797,1.778979,3.356201
L,-0.3304581,1.404453,-0.1215743,-1.056974,-0.4653885,-0.4140615,1.477213,-35.31734,-23.54307,3.370316
L,-0.3441696,1.399716,-0.125964,-0.9951269,-0.3437933,-0.3185886,4.488627,8.824879,6.929021,3.384094
L,-0.3572003,1.396103,-0.1294618,-0.9274793,-0.2571952,-0.2489585,4.814939,6.163768,4.95605,3.398144
L,-0.3730576,1.394515,-0.1302549,-1.148634,-0.1150093,-0.05745177,-16.01945,10.2993,13.87188,3.411949
L,-0.3876099,1.392998,-0.1312923,-1.066475,-0.1111965,-0.07602718,6.021098,0.2794241,-1.361317,3.425594
L,-0.3996758,1.38579,-0.1338958,-0.8190057,-0.4892057,-0.1767158,16.79767,-25.65843,-6.834523,3.440327
L,-0.4118413,1.380205,-0.1362165,-0.9101362,-0.417835,-0.1736197,-6.817726,5.339445,0.2316337,3.453693
L,-0.4240507,1.375598,-0.1383582,-0.8805063,-0.3322386,-0.1544554,2.136804,6.17292,1.382064,3.46756
L,-0.4403321,1.36892,-0.1428842,-1.158222,-0.4750848,-0.3219672,-19.75615,-10.16181,-11.91648,3.481617
L,-0.4553525,1.363391,-0.1466401,-1.061611,-0.3907809,-0.2654617,6.82823,5.958418,3.993683,3.495766
L,-0.4639727,1.355379,-0.1519463,-0.6256164,-0.5814819,-0.3851041,31.64268,-13.84029,-8.683148,3.509544
L,-0.4739004,1.348707,-0.1563908,-0.7425107,-0.4990014,-0.332408,-8.742689,6.168832,3.941222,3.522915
L,-0.4846326,1.341054,-0.1568411,-0.7498355,-0.5346649,-0.03145822,-0.5117687,-2.491727,21.0267,3.537228
L,-0.4957559,1.33441,-0.1578927,-0.7863825,-0.4697529,-0.07435149,-2.583759,4.589073,-3.03242,3.551373
L,-0.5071054,1.328384,-0.1593248,-0.8435506,-0.4478487,-0.1064389,-4.249016,1.628026,-2.384897,3.564827
L,-0.5195166,1.324982,-0.1635669,-0.8618626,-0.2362417,-0.2945778,-1.271623,14.69444,-13.06476,3.579227
L,-0.5317463,1.321182,-0.1672432,-0.9225674,-0.2866907,-0.2773269,-4.579398,-3.805722,1.30136,3.592484
L,-0.5391005,1.310471,-0.1688254,-0.5227385,-0.7613629,-0.1124699,28.41995,-33.73982,11.71808,3.606552
L,-0.5477834,1.301534,-0.1706615,-0.5933753,-0.6106947,-0.1254715,-4.827168,10.29634,-0.8884982,3.621185
L,-0.5572354,1.293602,-0.1726594,-0.7152948,-0.6002544,-0.1511913,-9.226468,0.7900864,-1.946388,3.634399
L,-0.5660926,1.289842,-0.1801467,-0.6458536,-0.274235,-0.545972,5.063587,23.77303,-28.78704,3.648113
L,-0.5755484,1.285467,-0.1861532,-0.6756056,-0.3125852,-0.4291509,-2.125728,-2.740054,8.346678,3.662109
L,-0.5880059,1.279357,-0.1832746,-0.8734037,-0.4283482,0.2018201,-13.86777,-8.116226,44.23784,3.676373
L,-0.6019112,1.273631,-0.1828432,-1.010311,-0.4160286,0.03134527,-9.947201,0.8950921,-12.38608,3.690136
L,-0.6149405,1.267936,-0.18325,-0.9868671,-0.431315,-0.03081547,1.775715,-1.157826,-4.708196,3.703339
L,-0.6274954,1.26226,-0.1841668,-0.8651912,-0.3911836,-0.06318185,8.385015,2.765563,-2.230455,3.71785
L,-0.6397218,1.2566,-0.1853997,-0.8990358,-0.4161816,-0.09065568,-2.488679,-1.838171,-2.020224,3.731449
L,-0.65395,1.249339,-0.1906295,-0.9828352,-0.5016057,-0.3612545,-5.788542,-5.90077,-18.69193,3.745926
L,-0.6673635,1.242548,-0.1949192,-0.9955452,-0.5040257,-0.318376,-0.9433351,-0.1796079,3.182435,3.759399
L,-0.681775,1.238316,-0.2035577,-0.9978539,-0.2929626,-0.598136,-0.159857,14.61409,-19.37069,3.773842
L,-0.6954362,1.233624,-0.2104254,-1.036528,-0.3560239,-0.5210802,-2.934321,-4.784703,5.846518,3.787022
L,-0.7087493,1.228648,-0.2162571,-0.9432306,-0.3525507,-0.4131694,6.610072,0.2460748,7.645454,3.801136
L,-0.6935404,1.211769,-0.2221248,1.103493,-1.22464,-0.4257413,148.5016,-63.27512,-0.912164,3.814919
L,-0.6844453,1.204772,-0.2299771,0.6386871,-0.4914027,-0.5514154,-32.64029,51.49044,-8.825266,3.829159
L,-0.6806483,1.197806,-0.236747,0.2830943,-0.5193313,-0.5047428,-26.51209,-2.082284,3.479789,3.842571
L,-0.6801628,1.191003,-0.242873,0.03473833,-0.4867204,-0.4382921,-17.76884,2.33317,4.754271,3.856548
L,-0.6817164,1.18431,-0.2485916,-0.1091029,-0.4700559,-0.4015799,-10.10102,1.170241,2.57806,3.870789
L,-0.685657,1.179227,-0.2523993,-0.2918904,-0.376457,-0.282048,-13.53959,6.933145,8.854071,3.884289
L,-0.6900615,1.173736,-0.2565268,-0.3097959,-0.3862356,-0.2903139,-1.259414,-0.6877913,-0.581395,3.898506
L,-0.6951746,1.169886,-0.2601556,-0.3664229,-0.2759449,-0.2600465,-4.058073,7.903785,2.169062,3.91246
L,-0.6894349,1.165082,-0.2630937,0.4256365,-0.3562058,-0.2178793,58.73653,-5.951888,3.126983,3.925945
L,-0.686474,1.159931,-0.2664883,0.2065469,-0.3593417,-0.236799,-15.28287,-0.2187521,-1.319771,3.940281
L,-0.6853512,1.154565,-0.2701669,0.0819399,-0.3915994,-0.2684633,-9.093811,-2.354162,-2.310862,3.953983
L,-0.68186,1.148936,-0.2681331,0.2423696,-0.3907988,0.141194,11.13763,0.05557923,28.43994,3.968388
L,-0.6799709,1.14326,-0.2677534,0.1406871,-0.4226562,0.02827592,-7.572568,-2.37251,-8.409315,3.981815
L,-0.6758933,1.137156,-0.2690387,0.2896807,-0.4336382,-0.09130674,10.58476,-0.7801787,-8.495359,3.995892
L,-0.6732654,1.131147,-0.2708335,0.1848874,-0.422806,-0.1262769,-7.372767,0.7621067,-2.460339,4.010105
L,-0.6719313,1.127856,-0.2708371,0.1000098,-0.2467204,-0.000270321,-6.362641,13.19982,9.445775,4.023445
L,-0.6711181,1.12419,-0.2714733,0.05524018,-0.2490039,-0.04321675,-3.041227,-0.1551224,-2.917375,4.038166
L,-0.6705561,1.120036,-0.2725478,0.04198579,-0.3103003,-0.08026681,-0.9901854,-4.579216,-2.767869,4.051552
L,-0.6729222,1.114952,-0.2732672,-0.1757126,-0.3775584,-0.05342599,-16.16667,-4.994709,1.993247,4.065018
L,-0.6748732,1.109532,-0.2743906,-0.138789,-0.3855919,-0.07992071,2.626678,-0.571487,-1.884785,4.079075
L,-0.6822313,1.106021,-0.2776494,-0.5261567,-0.2510485,-0.2330239,-27.69943,9.620774,-10.94792,4.09306
L,-0.6877674,1.102089,-0.2805489,-0.3989142,-0.283303,-0.2089296,9.168734,-2.324169,1.736166,4.106937
L,-0.6922,1.0979,-0.2832206,-0.311357,-0.2943043,-0.1876675,6.150215,-0.7727593,1.4935,4.121174
L,-0.688646,1.084395,-0.2832233,0.2537924,-0.9643404,-0.0001936632,40.35699,-47.84689,13.3874,4.135178
L,-0.6865704,1.073425,-0.2838056,0.1497231,-0.791337,-0.04200562,-7.507195,12.47986,-3.016168,4.14904
L,-0.6867709,1.065066,-0.2780969,-0.0148818,-0.6204523,0.4236998,-12.21693,12.68301,34.56452,4.162514
L,-0.6872454,1.057254,-0.2742874,-0.03402369,-0.5600725,0.273149,-1.37252,4.329377,-10.79486,4.17646
L,-0.6953053,1.059595,-0.2734255,-0.5614827,0.163068,0.06004393,-36.74467,50.37654,-14.84566,4.190815
L,-0.7015852,1.059728,-0.2729244,-0.4704826,0.009976065,0.03754198,6.817693,-11.4696,-1.685839,4.204163
L,-0.7067389,1.058435,-0.2726328,-0.3698416,-0.09279189,0.02092458,7.222133,-7.374761,-1.192486,4.218098
L,-0.7055865,1.052185,-0.272092,0.08205035,-0.4450197,0.03850659,32.17294,-25.07724,1.25177,4.232143
L,-0.7052578,1.045555,-0.2716533,0.02392565,-0.482635,0.03193557,-4.231336,-2.738304,-0.4783537,4.24588
L,-0.6959862,1.041698,-0.2693102,0.6540677,-0.2721172,0.1652945,44.45316,14.85091,9.407762,4.260056
L,-0.6894999,1.037607,-0.267566,0.4629262,-0.2919701,0.124481,-13.64187,-1.416915,-2.912881,4.274067
L,-0.6849139,1.033379,-0.2662148,0.3367516,-0.3104604,0.09921875,-9.264966,-1.357738,-1.855,4.287685
L,-0.6816871,1.035621,-0.2678527,0.2297325,0.1596534,-0.1166082,-7.619341,33.47026,-15.36604,4.301731
L,-0.6792601,1.036363,-0.2689256,0.1687583,0.05156665,-0.07460627,-4.239793,-7.515727,2.920575,4.316113
L,-0.6810581,1.034956,-0.2685157,-0.09858359,-0.07715436,0.02247667,-14.65845,-7.05782,5.323093,4.334351
L,-0.6850273,1.031004,-0.267514,-0.1627561,-0.1620425,0.04107398,-2.631386,-3.480824,0.76258,4.358738
L,-0.6872912,1.030228,-0.268053,-0.1773666,-0.06079087,-0.04222626,-1.144665,7.932606,-6.526197,4.371502
L,-0.688198,1.029346,-0.2682506,-0.0666582,-0.06478722,-0.0145252,8.138405,-0.2937802,2.036362,4.385105
L,-0.6888784,1.029015,-0.2683441,-0.04850677,-0.0236011,-0.00667154,1.294068,2.936278,0.5599105,4.399132
L,-0.6894971,1.028494,-0.2684179,-0.04203927,-0.03542963,-0.005011907,0.4394546,-0.8037265,0.112769,4.413849
L,-0.6898131,1.027825,-0.2699472,-0.02518813,-0.05334068,-0.1218931,1.343091,-1.427569,-9.315807,4.426395
L,-0.690171,1.02679,-0.271726,-0.02481569,-0.07177334,-0.1233284,0.02582183,-1.277972,-0.09951536,4.440819
L,-0.6905188,1.02552,-0.2734741,-0.02543149,-0.09282601,-0.1278199,-0.04502852,-1.539423,-0.3284301,4.454494
L,-0.6908077,1.024884,-0.2748274,-0.02089224,-0.04597414,-0.09786853,0.3282581,3.38812,2.165951,4.468323
L,-0.69106,1.024144,-0.2760256,-0.01843384,-0.05408654,-0.08754224,0.1796139,-0.5927027,0.7544522,4.48201
L,-0.6908745,1.023805,-0.2758918,0.01350378,-0.02466512,0.009738513,2.324336,2.141213,7.079835,4.49575
L,-0.6907141,1.023443,-0.275791,0.01148395,-0.02595628,0.007216957,-0.1446687,-0.0924786,-0.1806041,4.509712
L,-0.6905087,1.02289,-0.2756879,0.01500244,-0.04034898,0.007536048,0.2569939,-1.051257,0.02330669,4.523403
L,-0.6839145,1.021227,-0.2830703,0.4619521,-0.1165069,-0.5171741,31.31085,-5.335205,-36.75832,4.537678
L,-0.6840218,1.021848,-0.2826235,-0.007799494,0.04514081,0.03250295,-34.16831,11.75776,39.98184,4.551426
L,-0.6813619,1.018164,-0.2805108,0.1924022,-0.2664787,0.152818,14.4817,-22.54116,8.703056,4.56525
L,-0.6784493,1.014075,-0.2783596,0.2108038,-0.2959518,0.1556978,1.331821,-2.133132,0.2084268,4.579067
L,-0.682757,1.008819,-0.2750896,-0.3095489,-0.377647,0.2349811,-37.39236,-5.870588,5.697267,4.592983
L,-0.6861193,1.004251,-0.2724157,-0.2436213,-0.3310185,0.1937405,4.776816,3.378492,-2.988106,4.606785
L,-0.6885169,1.000552,-0.2704,-0.1609475,-0.2483035,0.1353113,5.549921,5.55269,-3.922372,4.621681
L,-0.6818482,0.9999816,-0.2700978,0.4651826,-0.03979012,0.02108003,43.67649,14.54511,-7.968346,4.636017
L,-0.6752468,0.9988681,-0.2696127,0.5195184,-0.08763321,0.03817594,4.276133,-3.76517,1.345419,4.648724
L,-0.6656974,0.996253,-0.2682185,0.7105627,-0.1945918,0.1037446,14.21548,-7.958714,4.878918,4.662163
L,-0.6583595,0.9938165,-0.2669942,0.5258594,-0.1746045,0.08773365,-13.23643,1.432356,-1.147395,4.676117
L,-0.6525144,0.9914938,-0.2658838,0.4260984,-0.1693244,0.08094932,-7.272453,0.3849079,-0.4945692,4.689835
L,-0.6533445,0.9920389,-0.2662521,-0.06081435,0.03994026,-0.02698348,-35.67392,15.33189,-7.907752,4.703484
L,-0.6566761,0.9940112,-0.2676808,-0.2305636,0.1364878,-0.09887102,-11.7473,6.681453,-4.974891,4.717934
L,-0.6596469,0.992314,-0.267442,-0.1994829,-0.1139576,0.01603724,2.086994,-16.81679,7.715807,4.732826
L,-0.6620241,0.9903903,-0.2670831,-0.1869656,-0.1513042,0.02822392,0.9845016,-2.937347,0.9584954,4.745541
L,-0.6638166,0.9896765,-0.2679908,-0.1144121,-0.04555865,-0.05793843,4.630983,6.749589,-5.49962,4.761208
L,-0.6657297,0.9881448,-0.2690152,-0.1391553,-0.111417,-0.07450706,-1.799742,-4.790336,-1.205152,4.774956
L,-0.666361,0.9872392,-0.2693789,-0.04796648,-0.06880435,-0.02763813,6.928869,3.23787,3.561277,4.788116
L,-0.6665044,0.987094,-0.2694569,-0.01045432,-0.01058468,-0.005683398,2.734591,4.244143,1.600473,4.801834
L,-0.6677439,0.9858545,-0.270186,-0.09212858,-0.09212858,-0.05419354,-6.070433,-6.060745,-3.605512,4.815289
L,-0.6676329,0.9852726,-0.2709212,0.008095089,-0.04244053,-0.05362453,7.310249,3.624214,0.04150336,4.828999
L,-0.6674798,0.9846543,-0.2715455,0.01119806,-0.04520183,-0.04563537,0.2268337,-0.2018568,0.5840241,4.842678
L,-0.6672835,0.983937,-0.2721495,0.01421318,-0.05195669,-0.04375561,0.2184016,-0.4892915,0.136161,4.856483
L,-0.6674218,0.9816744,-0.2761844,-0.01003321,-0.1641641,-0.2927558,-1.759216,-8.141297,-18.0664,4.870266
L,-0.6674717,0.9793964,-0.2798876,-0.003674663,-0.167792,-0.2727636,0.4683495,-0.2672198,1.472556,4.883842
L,-0.6694825,0.977039,-0.2803575,-0.1404917,-0.164708,-0.03282624,-9.559109,0.2154757,16.7639,4.898155
L,-0.6710555,0.9749449,-0.2808459,-0.1052166,-0.1400708,-0.03267535,2.359575,1.647994,0.01009331,4.913105
L,-0.6638179,0.974752,-0.2849473,0.5067567,-0.01350911,-0.2871636,42.84859,8.861483,-17.81853,4.927387
L,-0.656961,0.9742658,-0.2889414,0.540439,-0.03832494,-0.3148043,2.654723,-1.955899,-2.178544,4.940075
L,-0.6516863,0.9736199,-0.2921423,0.3717028,-0.04550991,-0.2255628,-11.89064,-0.5063164,6.288739,4.954266
L,-0.6549354,0.9705807,-0.2920402,-0.251402,-0.235159,0.007897819,-48.21228,-14.67396,18.06385,4.96719
L,-0.6582588,0.966962,-0.2922393,-0.232942,-0.2536389,-0.01395179,1.293898,-1.29529,-1.531482,4.981457
L,-0.6597711,0.9656429,-0.2927798,-0.112469,-0.0980984,-0.04019504,8.959229,11.56709,-1.951634,4.994904
L,-0.6607506,0.9644371,-0.293395,-0.07257366,-0.08934692,-0.04558101,2.955997,0.6484314,-0.3990677,5.0084
L,-0.6614286,0.9632714,-0.2940675,-0.0489179,-0.08411179,-0.04852868,1.706913,0.3777477,-0.2126928,5.022259
L,-0.6611391,0.9631001,-0.2943026,0.02073514,-0.01226947,-0.01683957,4.988833,5.145638,2.269702,5.036221
L,-0.6608607,0.9628857,-0.294562,0.01981118,-0.01525176,-0.01845608,-0.06574699,-0.2122126,-0.1150268,5.050274
L,-0.6618698,0.9606271,-0.2939979,-0.07397407,-0.1655699,0.04135207,-6.875067,-11.0193,4.384326,5.063915
L,-0.6630408,0.9577016,-0.2934509,-0.08207721,-0.2050593,0.03833765,-0.5679651,-2.767888,-0.2112866,5.078182
L,-0.6640577,0.9548535,-0.293084,-0.07517713,-0.2105497,0.02712343,0.5100994,-0.4058887,-0.8290301,5.091709
L,-0.6687326,0.9513253,-0.2926252,-0.3336552,-0.251808,0.03274954,-18.44772,-2.944621,0.4015386,5.105721
L,-0.6724034,0.9482259,-0.2923717,-0.2653062,-0.22401,0.01832179,4.939973,2.009115,-1.042776,5.119556
L,-0.6722423,0.9473938,-0.2916092,0.01184589,-0.0612023,0.05607946,20.38545,11.97505,2.777202,5.133152
L,-0.672217,0.9466422,-0.2911327,0.001805008,-0.0535599,0.03395751,-0.7154544,0.5445529,-1.57628,5.147186
L,-0.6731266,0.9456542,-0.2910131,-0.06377039,-0.06926986,0.008385013,-4.597539,-1.101437,-1.792906,5.161449
L,-0.6741402,0.9444548,-0.2909175,-0.06808064,-0.08055102,0.006415338,-0.2894969,-0.7576964,-0.1322927,5.176338
L,-0.6752218,0.9430842,-0.2908445,-0.08955504,-0.113491,0.00604568,-1.778075,-2.727422,-0.03060753,5.188416
L,-0.6750099,0.9430944,-0.2908495,0.01449175,0.0006970715,-0.0003383446,7.1159,7.809475,-0.436612,5.203037
L,-0.6748039,0.943064,-0.2908592,0.01530612,-0.002258716,-0.0007219033,0.0605111,-0.2196264,-0.02849989,5.216496
L,-0.6748144,0.9428679,-0.2906665,-0.0007022472,-0.01312723,0.0129018,-1.071629,-0.727558,0.9119947,5.231434
L,-0.6748698,0.9424949,-0.2903633,-0.004415451,-0.02971171,0.0241473,-0.2957746,-1.321034,0.8957582,5.243988
L,-0.6749942,0.9418863,-0.2899367,-0.008557036,-0.04188271,0.02936097,-0.2850332,-0.8376356,0.3588169,5.258518
L,-0.6754348,0.9416596,-0.2899055,-0.0320254,-0.01647837,0.002267726,-1.705598,1.846297,-1.969041,5.272278
L,-0.6759918,0.9413385,-0.2898763,-0.04059372,-0.02340058,0.002124166,-0.6244467,-0.5044798,-0.01046245,5.285999
L,-0.6763688,0.9415067,-0.289723,-0.02731891,0.01219502,0.01111505,0.9620991,2.579809,0.6516189,5.299797
L,-0.6768273,0.9416683,-0.2895461,-0.03303191,0.0116361,0.01273959,-0.4115494,-0.04026321,0.117028,5.313679
L,-0.6773717,0.9418133,-0.2893471,-0.03968385,0.01057599,0.01451048,-0.4849181,-0.07728056,0.1290956,5.327396
L,-0.6776493,0.9427806,-0.2886634,-0.0196919,0.06860034,0.04848992,1.417957,4.115459,2.410039,5.341496
L,-0.677999,0.9438615,-0.2878689,-0.02432905,0.07520153,0.05527427,-0.3226121,0.4592524,0.4719946,5.355869
L,-0.6773755,0.9519804,-0.2861454,0.04631712,0.6030923,0.1280307,5.247796,39.2132,5.404551,5.369331
L,-0.6769294,0.9585104,-0.2847523,0.03089911,0.4522622,0.0964787,-1.067831,-10.44628,-2.185248,5.38377
L,-0.673856,0.9653358,-0.2813204,0.2149605,0.4773879,0.2400384,12.87369,1.757352,10.04091,5.398067
L,-0.67159,0.9706883,-0.2786891,0.17338,0.4095519,0.2013349,-3.181572,-5.190542,-2.96144,5.411137
L,-0.6698561,0.9750944,-0.2765832,0.1254615,0.3188052,0.152375,-3.467173,-6.566026,-3.542519,5.424957
L,-0.6633444,0.9804633,-0.2737884,0.4523011,0.3729216,0.1941263,22.70245,3.758955,2.900069,5.439354
L,-0.6583512,0.98507,-0.2714611,0.335457,0.3094887,0.1563521,-7.849819,-4.261549,-2.537746,5.454239
L,-0.6406999,1.001848,-0.2650425,1.29215,1.228227,0.4698735,70.03385,67.25545,22.95107,5.467899
L,-0.626969,1.015262,-0.2599201,0.9317807,0.9102948,0.3476027,-24.45471,-21.57496,-8.297328,5.482635
L,-0.6196557,1.02592,-0.255373,0.5480676,0.7986796,0.3407684,-28.75588,-8.364566,-0.5121677,5.495979
L,-0.6132204,1.035155,-0.2514426,0.4679525,0.671576,0.285801,-5.825715,-9.242567,-3.997055,5.509731
L,-0.6072438,1.043517,-0.2479001,0.4939263,0.6910368,0.2927643,2.146561,1.608306,0.5754749,5.521832
L,-0.6403963,1.05958,-0.2406852,-2.401419,1.163538,0.5226172,-209.7257,34.22585,16.6495,5.535637
L,-0.6445104,1.045732,-0.246498,-0.2996666,-1.008692,-0.4233934,153.0874,-158.2209,-68.90553,5.549366
L,-0.6499133,1.067883,-0.2393657,-0.3541667,1.452066,0.4675407,-3.57261,161.3085,58.40286,5.564621
L,-0.6534905,1.085695,-0.2335839,-0.2723642,1.356194,0.440215,6.228294,-7.299557,-2.080535,5.577755
L,-0.6559361,1.100256,-0.2287594,-0.1847045,1.09971,0.3643672,6.620418,-19.37069,-5.728327,5.590996
L,-0.6477451,1.111051,-0.2224177,0.5957876,0.7851779,0.4612724,56.77063,-22.87811,7.048587,5.604744
L,-0.6416822,1.121051,-0.2169769,0.4144353,0.6835805,0.3719086,-12.39646,-6.94476,-6.108523,5.619373
L,-0.6549006,1.136897,-0.2086389,-0.9769171,1.171104,0.6162272,-102.8291,36.03083,18.05657,5.632904
L,-0.6641219,1.150958,-0.2015432,-0.6795887,1.036258,0.5229455,21.91253,-9.937913,-6.87468,5.646473
L,-0.6709667,1.163759,-0.1952794,-0.4716992,0.8821799,0.4316489,14.32623,-10.61792,-6.291502,5.660984
L,-0.6615484,1.171427,-0.1895621,0.650752,0.5298004,0.3950347,77.55505,-24.34744,-2.529829,5.675457
L,-0.6550985,1.17969,-0.1841606,0.5039679,0.6456315,0.4220485,-11.46902,9.050503,2.110728,5.688255
L,-0.6463079,1.197023,-0.1768062,0.5848747,1.153196,0.4893193,5.38305,33.77032,4.475797,5.703285
L,-0.6398475,1.212613,-0.1701052,0.4404584,1.062931,0.4568616,-9.846,-6.15412,-2.212898,5.717953
L,-0.6291717,1.227759,-0.1655337,0.8306897,1.178484,0.3557099,30.36415,8.991272,-7.870675,5.730804
L,-0.6208667,1.241821,-0.1608296,0.6349109,1.075067,0.3596199,-14.96712,-7.906104,0.2989164,5.743885
L,-0.6141356,1.255244,-0.1560084,0.4667989,0.9308697,0.3343543,-11.65861,-10.00015,-1.752174,5.758305
L,-0.5981705,1.261721,-0.1498802,1.161258,0.4711172,0.445746,50.51281,-33.441,8.102293,5.772053
L,-0.5853264,1.269554,-0.1440254,0.9370956,0.5715193,0.4271663,-16.35477,7.325301,-1.35557,5.785759
L,-0.5797434,1.27807,-0.1333099,0.3830272,0.5842057,0.7351509,-38.01249,0.8703669,21.12963,5.800335
L,-0.5742921,1.287278,-0.1239501,0.4016389,0.6784096,0.6896014,1.371263,6.940692,-3.355972,5.813908
L,-0.5688123,1.296915,-0.1155502,0.4075222,0.7166933,0.6246786,0.4375199,2.847048,-4.828116,5.827354
L,-0.5479556,1.305095,-0.1083065,1.402267,0.5500048,0.4870154,66.88029,-11.20708,-9.2556,5.842228
L,-0.5308104,1.313884,-0.1012844,1.297872,0.665292,0.5315681,-7.902505,8.727075,3.372575,5.855438
L,-0.5245286,1.320663,-0.09276983,0.4477255,0.4831515,0.6068617,-60.59294,-12.9818,5.366436,5.869469
L,-0.5179849,1.32831,-0.08472863,0.4702277,0.5495135,0.577838,1.616999,4.768747,-2.085629,5.883385
L,-0.4930191,1.335989,-0.08075418,1.770251,0.5444702,0.2818174,92.18102,-0.3576041,-20.99,5.897488
L,-0.4720208,1.344161,-0.07606217,1.469847,0.572046,0.3284327,-21.02776,1.930265,3.262996,5.911774
L,-0.4540424,1.352654,-0.07086145,1.376038,0.6500912,0.3980549,-7.180027,5.973454,5.328768,5.924839
L,-0.4312899,1.357643,-0.0669483,1.579981,0.3464404,0.2717374,14.16227,-21.08616,-8.771755,5.93924
L,-0.4112473,1.363698,-0.06242436,1.468842,0.4436854,0.3315415,-8.144971,7.126693,4.382804,5.952885
L,-0.3935718,1.373031,-0.05862451,1.2896,0.6809856,0.2772358,-13.07745,17.31334,-3.96212,5.966591
L,-0.3769978,1.38219,-0.05428903,1.146681,0.6336352,0.2999526,-9.887916,-3.275959,1.571673,5.981045
L,-0.3611034,1.391184,-0.04960525,1.183705,0.6698419,0.3488134,2.75728,2.696413,3.638796,5.994473
L,-0.3392759,1.389697,-0.05695248,1.583706,-0.1079176,-0.5330839,29.0224,-56.43094,-63.98674,6.008255
L,-0.3191953,1.390879,-0.06079534,1.350785,0.07953233,-0.2585019,-15.66819,12.60941,18.47063,6.023121
L,-0.2960086,1.394211,-0.05497178,1.813861,0.2606405,0.4555692,36.22585,14.16783,55.86077,6.035904
L,-0.2747106,1.398548,-0.0497446,1.493621,0.3041316,0.3665793,-22.45828,3.050008,-6.240814,6.050163
L,-0.2546581,1.403511,-0.04495215,1.471624,0.364283,0.3517112,-1.614353,4.414425,-1.091147,6.063789
L,-0.2511139,1.4109,-0.03901686,0.2479567,0.5169386,0.415239,-85.60902,10.67994,4.444468,6.078083
L,-0.2441104,1.418,-0.03362301,0.5050701,0.5120014,0.3889862,18.54215,-0.3560523,-1.893262,6.091949
L,-0.2179473,1.397716,-0.05050227,1.964618,-1.523167,-1.267487,109.5994,-152.8236,-124.3869,6.105267
L,-0.1941764,1.385308,-0.06126659,1.636833,-0.8543965,-0.7412135,-22.57077,46.05045,36.23837,6.119789
L,-0.1751099,1.378614,-0.06584432,1.358567,-0.4769469,-0.3261825,-19.82758,26.89485,29.57268,6.133823
L,-0.1567147,1.374227,-0.06902112,1.432617,-0.3416704,-0.2474092,5.766981,10.53533,6.134863,6.146664
L,-0.1386443,1.37132,-0.07128462,1.189914,-0.1914092,-0.1490488,-15.98168,9.894517,6.476911,6.16185
L,-0.1272804,1.359695,-0.07629984,0.8834415,-0.9037849,-0.38989,-23.82559,-55.38108,-18.72333,6.174713
L,-0.1144669,1.351412,-0.08004333,0.8988483,-0.5809891,-0.2625994,1.080759,22.64356,8.929211,6.188969
L,-0.1111648,1.355721,-0.0768619,0.2403803,0.3136716,0.2316002,-47.93486,65.12911,35.97652,6.202705
L,-0.1045143,1.358426,-0.07480742,0.4631791,0.1883883,0.1430846,15.51684,-8.725357,-6.164674,6.217064
L,-0.09558965,1.360087,-0.07350074,0.6533195,0.1215966,0.09565458,13.91906,-4.889431,-3.472071,6.230724
L,-0.08557384,1.362655,-0.07268336,0.7317681,0.1876219,0.05971837,5.731562,4.823896,-2.625547,6.244411
L,-0.07458602,1.364407,-0.07214872,0.7765949,0.1238289,0.03778762,3.168261,-4.508755,-1.550017,6.25856
